"Embryo_ID","Cellcount","Stage","Genotype","icm.count","Identity.km","count","TE_ICM","Litter","Experiment","pc.icm","Gene"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p07_channel=0001_frame=0001_statistics.xlsx",45,1,1,8,"DP",6,"ICM","no.litterID","no.experimentID",75,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p12_channel=0001_frame=0001_statistics.xlsx",63,1,1,25,"DP",3,"ICM","no.litterID","no.experimentID",12,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p15_channel=0001_frame=0001_statistics.xlsx",66,2,1,27,"DP",3,"ICM","no.litterID","no.experimentID",11.1111111111111,"FR1FR2"
"23Jan15 FR1_2_P6.xlsx",74,2,1,23,"DP",6,"ICM","no.litterID","no.experimentID",26.0869565217391,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p3.xlsx",93,2,1,33,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"27Mar15Cdx2G6Nan_p4.xlsx",59,1,1,21,"DP",5,"ICM","no.litterID","no.experimentID",23.8095238095238,"FR1FR2"
"P1_channel=0001_frame=0001_statistics.xlsx",70,2,1,29,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"P6_channel=0001_frame=0001_statistics.xlsx",111,3,1,28,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p01_channel=0001_frame=0001_statistics.xlsx",99,2,1,23,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p04_channel=0001_frame=0001_statistics.xlsx",93,2,1,23,"DP",1,"ICM","no.litterID","no.experimentID",4.34782608695652,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p05_channel=0001_frame=0001_statistics.xlsx",118,3,1,40,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p8_channel=0001_frame=0001_statistics.xlsx",103,3,1,31,"DP",3,"ICM","no.litterID","no.experimentID",9.67741935483871,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p02_channel=0001_frame=0001_statistics.xlsx",96,2,1,33,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p03_channel=0001_frame=0001_statistics.xlsx",117,3,1,35,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p06_channel=0001_frame=0001_statistics.xlsx",149,3,1,90,"DP",1,"ICM","no.litterID","no.experimentID",1.11111111111111,"FR1FR2"
"011314_8",77,2,1,25,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011714_3",65,2,1,25,"DP",6,"ICM","no.litterID","no.experimentID",24,"FR1FR2"
"012414_6",60,1,1,17,"DP",9,"ICM","no.litterID","no.experimentID",52.9411764705882,"FR1FR2"
"012414_7",61,1,1,14,"DP",9,"ICM","no.litterID","no.experimentID",64.2857142857143,"FR1FR2"
"041015_2",88,2,1,22,"DP",4,"ICM","no.litterID","no.experimentID",18.1818181818182,"FR1FR2"
"041015_4",81,2,1,19,"DP",4,"ICM","no.litterID","no.experimentID",21.0526315789474,"FR1FR2"
"041015_5",81,2,1,23,"DP",1,"ICM","no.litterID","no.experimentID",4.34782608695652,"FR1FR2"
"041015_6",79,2,1,15,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_7",93,2,1,28,"DP",4,"ICM","no.litterID","no.experimentID",14.2857142857143,"FR1FR2"
"041015_8",71,2,1,18,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_9",72,2,1,24,"DP",1,"ICM","no.litterID","no.experimentID",4.16666666666667,"FR1FR2"
"041015_10",69,2,1,19,"DP",2,"ICM","no.litterID","no.experimentID",10.5263157894737,"FR1FR2"
"041314_3",42,1,1,18,"DP",11,"ICM","no.litterID","no.experimentID",61.1111111111111,"FR1FR2"
"041314_6",74,2,1,15,"DP",8,"ICM","no.litterID","no.experimentID",53.3333333333333,"FR1FR2"
"041314_10",83,2,1,18,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041514_1",59,1,1,6,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_4",106,3,1,23,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_9",100,3,1,25,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_10",97,2,1,20,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041714_2",104,3,1,28,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041714_6",91,2,1,23,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041714_7",104,3,1,24,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041714_8",99,2,1,26,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P24.xlsx",71,2,9,29,"EPI",29,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"02Feb15 FR1_2_P28.xlsx",58,1,9,26,"EPI",24,"ICM","no.litterID","no.experimentID",92.3076923076923,"FR1FR2"
"05Jan15 FR1_2_P1.xlsx",66,2,9,33,"EPI",33,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"05Jan15 FR1_2_P17.xlsx",62,1,9,31,"EPI",31,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p08.xlsx",75,2,9,36,"EPI",36,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p13.xlsx",64,2,9,28,"EPI",27,"ICM","no.litterID","no.experimentID",96.4285714285714,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p16.xlsx",33,1,9,7,"EPI",4,"ICM","no.litterID","no.experimentID",57.1428571428571,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p19.xlsx",56,1,9,25,"EPI",25,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p24.xlsx",59,1,9,20,"EPI",18,"ICM","no.litterID","no.experimentID",90,"FR1FR2"
"23Jan15 FR1_2_P13.xlsx",82,2,9,20,"EPI",18,"ICM","no.litterID","no.experimentID",90,"FR1FR2"
"011314_4",97,2,9,29,"EPI",29,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"042314_1",64,2,9,34,"EPI",34,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"050114_1",105,3,9,45,"EPI",45,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"051314_5",85,2,9,31,"EPI",31,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"051314_7",64,2,9,23,"EPI",23,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"02Feb15 FR1_2_P22.xlsx",55,1,8,20,"EPI",7,"ICM","no.litterID","no.experimentID",35,"FR1FR2"
"02Feb15 FR1_2_P4.xlsx",47,1,8,13,"EPI",6,"ICM","no.litterID","no.experimentID",46.1538461538462,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p24.xlsx",84,2,8,16,"EPI",2,"ICM","no.litterID","no.experimentID",12.5,"FR1FR2"
"05Jan15 FR1_2_P11.xlsx",59,1,8,29,"EPI",10,"ICM","no.litterID","no.experimentID",34.4827586206897,"FR1FR2"
"05Jan15 FR1_2_P21.xlsx",60,1,8,31,"EPI",24,"ICM","no.litterID","no.experimentID",77.4193548387097,"FR1FR2"
"05Jan15 FR1_2_P22.xlsx",61,1,8,41,"EPI",17,"ICM","no.litterID","no.experimentID",41.4634146341463,"FR1FR2"
"05Jan15 FR1_2_P25.xlsx",67,2,8,25,"EPI",14,"ICM","no.litterID","no.experimentID",56,"FR1FR2"
"05Jan15 FR1_2_P6.xlsx",61,1,8,28,"EPI",12,"ICM","no.litterID","no.experimentID",42.8571428571429,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p02.xlsx",92,2,8,21,"EPI",5,"ICM","no.litterID","no.experimentID",23.8095238095238,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p06.xlsx",79,2,8,21,"EPI",9,"ICM","no.litterID","no.experimentID",42.8571428571429,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p22.xlsx",55,1,8,21,"EPI",5,"ICM","no.litterID","no.experimentID",23.8095238095238,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p23.xlsx",65,2,8,29,"EPI",11,"ICM","no.litterID","no.experimentID",37.9310344827586,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p11.xlsx",60,1,8,18,"EPI",5,"ICM","no.litterID","no.experimentID",27.7777777777778,"FR1FR2"
"122414 FR1_2_P13.xlsx",89,2,8,15,"EPI",3,"ICM","no.litterID","no.experimentID",20,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p6.xlsx",63,1,8,29,"EPI",10,"ICM","no.litterID","no.experimentID",34.4827586206897,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p18.xlsx",99,2,8,36,"EPI",23,"ICM","no.litterID","no.experimentID",63.8888888888889,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p09_channel=0001_frame=0001_statistics.xlsx",68,2,8,27,"EPI",5,"ICM","no.litterID","no.experimentID",18.5185185185185,"FR1FR2"
"23Jan15 FR1_2_P12.xlsx",98,2,8,20,"EPI",9,"ICM","no.litterID","no.experimentID",45,"FR1FR2"
"27Mar15Cdx2G6Nan_p7.xlsx",68,2,8,31,"EPI",8,"ICM","no.litterID","no.experimentID",25.8064516129032,"FR1FR2"
"011314_2",90,2,8,18,"EPI",10,"ICM","no.litterID","no.experimentID",55.5555555555556,"FR1FR2"
"011314_6",93,2,8,36,"EPI",16,"ICM","no.litterID","no.experimentID",44.4444444444444,"FR1FR2"
"042314_2",52,1,8,15,"EPI",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"051314_1",82,2,8,26,"EPI",6,"ICM","no.litterID","no.experimentID",23.0769230769231,"FR1FR2"
"051314_6",82,2,8,23,"EPI",12,"ICM","no.litterID","no.experimentID",52.1739130434783,"FR1FR2"
"051314_10",85,2,8,23,"EPI",3,"ICM","no.litterID","no.experimentID",13.0434782608696,"FR1FR2"
"061114_2",69,2,8,18,"EPI",9,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"061114_6",78,2,8,23,"EPI",11,"ICM","no.litterID","no.experimentID",47.8260869565217,"FR1FR2"
"02Feb15 FR1_2_P19.xlsx",62,1,7,23,"EPI",13,"ICM","no.litterID","no.experimentID",56.5217391304348,"FR1FR2"
"02Feb15 FR1_2_P2.xlsx",71,2,7,16,"EPI",11,"ICM","no.litterID","no.experimentID",68.75,"FR1FR2"
"02Feb15 FR1_2_P27.xlsx",88,2,7,30,"EPI",25,"ICM","no.litterID","no.experimentID",83.3333333333333,"FR1FR2"
"02Feb15 FR1_2_P5.xlsx",64,2,7,19,"EPI",7,"ICM","no.litterID","no.experimentID",36.8421052631579,"FR1FR2"
"02Feb15 FR1_2_P8.xlsx",91,2,7,29,"EPI",14,"ICM","no.litterID","no.experimentID",48.2758620689655,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p12.xlsx",57,1,7,19,"EPI",2,"ICM","no.litterID","no.experimentID",10.5263157894737,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p13.xlsx",74,2,7,15,"EPI",3,"ICM","no.litterID","no.experimentID",20,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p20.xlsx",93,2,7,28,"EPI",6,"ICM","no.litterID","no.experimentID",21.4285714285714,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p21.xlsx",96,2,7,31,"EPI",5,"ICM","no.litterID","no.experimentID",16.1290322580645,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p25.xlsx",71,2,7,19,"EPI",2,"ICM","no.litterID","no.experimentID",10.5263157894737,"FR1FR2"
"05Jan15 FR1_2_P2.xlsx",62,1,7,36,"EPI",21,"ICM","no.litterID","no.experimentID",58.3333333333333,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p25.xlsx",51,1,7,20,"EPI",5,"ICM","no.litterID","no.experimentID",25,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p30.xlsx",60,1,7,25,"EPI",2,"ICM","no.litterID","no.experimentID",8,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p01.xlsx",62,1,7,16,"EPI",4,"ICM","no.litterID","no.experimentID",25,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p07.xlsx",68,2,7,15,"EPI",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p13.xlsx",65,2,7,23,"EPI",9,"ICM","no.litterID","no.experimentID",39.1304347826087,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p14.xlsx",51,1,7,2,"EPI",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"122414 FR1_2_P11.xlsx",109,3,7,20,"EPI",5,"ICM","no.litterID","no.experimentID",25,"FR1FR2"
"122414 FR1_2_P5.xlsx",88,2,7,24,"EPI",11,"ICM","no.litterID","no.experimentID",45.8333333333333,"FR1FR2"
"122414 FR1_2_P8.xlsx",165,3,7,60,"EPI",17,"ICM","no.litterID","no.experimentID",28.3333333333333,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p1.xlsx",92,2,7,23,"EPI",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p5.xlsx",102,3,7,29,"EPI",5,"ICM","no.litterID","no.experimentID",17.2413793103448,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p5.xlsx",65,2,7,19,"EPI",10,"ICM","no.litterID","no.experimentID",52.6315789473684,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p11.xlsx",85,2,7,26,"EPI",18,"ICM","no.litterID","no.experimentID",69.2307692307692,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p01_channel=0001_frame=0001_statistics.xlsx",60,1,7,24,"EPI",4,"ICM","no.litterID","no.experimentID",16.6666666666667,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p05_channel=0001_frame=0001_statistics.xlsx",37,1,7,9,"EPI",3,"ICM","no.litterID","no.experimentID",33.3333333333333,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p11_channel=0001_frame=0001_statistics.xlsx",62,1,7,24,"EPI",8,"ICM","no.litterID","no.experimentID",33.3333333333333,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p5.xlsx",92,2,7,28,"EPI",12,"ICM","no.litterID","no.experimentID",42.8571428571429,"FR1FR2"
"27Mar15Cdx2G6Nan_p1.xlsx",59,1,7,19,"EPI",4,"ICM","no.litterID","no.experimentID",21.0526315789474,"FR1FR2"
"27Mar15Cdx2G6Nan_p5.xlsx",66,2,7,30,"EPI",6,"ICM","no.litterID","no.experimentID",20,"FR1FR2"
"012414_4",51,1,7,16,"EPI",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_5",71,2,7,22,"EPI",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_3",83,2,7,20,"EPI",5,"ICM","no.litterID","no.experimentID",25,"FR1FR2"
"012414_8",83,2,7,19,"EPI",8,"ICM","no.litterID","no.experimentID",42.1052631578947,"FR1FR2"
"041714_3",84,2,7,18,"EPI",8,"ICM","no.litterID","no.experimentID",44.4444444444444,"FR1FR2"
"02Feb15 FR1_2_P15.xlsx",67,2,6,22,"EPI",13,"ICM","no.litterID","no.experimentID",59.0909090909091,"FR1FR2"
"05Jan15 FR1_2_P12.xlsx",63,1,6,27,"EPI",21,"ICM","no.litterID","no.experimentID",77.7777777777778,"FR1FR2"
"05Jan15 FR1_2_P16.xlsx",57,1,6,44,"EPI",36,"ICM","no.litterID","no.experimentID",81.8181818181818,"FR1FR2"
"05Jan15 FR1_2_P19.xlsx",62,1,6,32,"EPI",19,"ICM","no.litterID","no.experimentID",59.375,"FR1FR2"
"122414 FR1_2_P2.xlsx",107,3,6,33,"EPI",28,"ICM","no.litterID","no.experimentID",84.8484848484848,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p2.xlsx",61,1,6,29,"EPI",14,"ICM","no.litterID","no.experimentID",48.2758620689655,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p06_channel=0001_frame=0001_statistics.xlsx",154,3,6,45,"EPI",36,"ICM","no.litterID","no.experimentID",80,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p1_channel=0001_frame=0001_statistics.xlsx",115,3,6,37,"EPI",37,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p2_channel=0001_frame=0001_statistics.xlsx",125,3,6,49,"EPI",49,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p7_channel=0001_frame=0001_statistics.xlsx",94,2,6,24,"EPI",19,"ICM","no.litterID","no.experimentID",79.1666666666667,"FR1FR2"
"011314_7",97,2,6,29,"EPI",25,"ICM","no.litterID","no.experimentID",86.2068965517241,"FR1FR2"
"041314_1",49,1,6,11,"EPI",4,"ICM","no.litterID","no.experimentID",36.3636363636364,"FR1FR2"
"041314_7",63,1,6,4,"EPI",4,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"041514_3",84,2,6,7,"EPI",3,"ICM","no.litterID","no.experimentID",42.8571428571429,"FR1FR2"
"042314_3",60,1,6,23,"EPI",23,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"051314_2",84,2,6,32,"EPI",28,"ICM","no.litterID","no.experimentID",87.5,"FR1FR2"
"051314_8",86,2,6,32,"EPI",32,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"02Feb15 FR1_2_P1.xlsx",64,2,5,26,"EPI",16,"ICM","no.litterID","no.experimentID",61.5384615384615,"FR1FR2"
"02Feb15 FR1_2_P10.xlsx",72,2,5,13,"EPI",7,"ICM","no.litterID","no.experimentID",53.8461538461538,"FR1FR2"
"02Feb15 FR1_2_P13.xlsx",62,1,5,28,"EPI",19,"ICM","no.litterID","no.experimentID",67.8571428571429,"FR1FR2"
"02Feb15 FR1_2_P14.xlsx",72,2,5,18,"EPI",9,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"02Feb15 FR1_2_P25.xlsx",37,1,5,13,"EPI",13,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"02Feb15 FR1_2_P30.xlsx",63,1,5,22,"EPI",13,"ICM","no.litterID","no.experimentID",59.0909090909091,"FR1FR2"
"02Feb15 FR1_2_P32.xlsx",67,2,5,23,"EPI",11,"ICM","no.litterID","no.experimentID",47.8260869565217,"FR1FR2"
"02Feb15 FR1_2_P9.xlsx",58,1,5,26,"EPI",13,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p05.xlsx",73,2,5,13,"EPI",3,"ICM","no.litterID","no.experimentID",23.0769230769231,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p06.xlsx",91,2,5,23,"EPI",4,"ICM","no.litterID","no.experimentID",17.3913043478261,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p18.xlsx",67,2,5,26,"EPI",13,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p19.xlsx",56,1,5,23,"EPI",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p23.xlsx",68,2,5,20,"EPI",8,"ICM","no.litterID","no.experimentID",40,"FR1FR2"
"05Jan15 FR1_2_P3.xlsx",60,1,5,34,"EPI",17,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"05Jan15 FR1_2_P4.xlsx",57,1,5,24,"EPI",13,"ICM","no.litterID","no.experimentID",54.1666666666667,"FR1FR2"
"05Jan15 FR1_2_P5.xlsx",63,1,5,32,"EPI",19,"ICM","no.litterID","no.experimentID",59.375,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p05.xlsx",84,2,5,20,"EPI",7,"ICM","no.litterID","no.experimentID",35,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p09.xlsx",100,3,5,35,"EPI",14,"ICM","no.litterID","no.experimentID",40,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p11.xlsx",69,2,5,17,"EPI",8,"ICM","no.litterID","no.experimentID",47.0588235294118,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p15.xlsx",64,2,5,30,"EPI",6,"ICM","no.litterID","no.experimentID",20,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p12.xlsx",64,2,5,22,"EPI",3,"ICM","no.litterID","no.experimentID",13.6363636363636,"FR1FR2"
"122414 FR1_2_P10.xlsx",144,3,5,80,"EPI",15,"ICM","no.litterID","no.experimentID",18.75,"FR1FR2"
"122414 FR1_2_P12.xlsx",88,2,5,20,"EPI",10,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"122414 FR1_2_P4.xlsx",154,3,5,92,"EPI",55,"ICM","no.litterID","no.experimentID",59.7826086956522,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p7.xlsx",64,2,5,22,"EPI",12,"ICM","no.litterID","no.experimentID",54.5454545454545,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p02_channel=0001_frame=0001_statistics.xlsx",92,2,5,22,"EPI",9,"ICM","no.litterID","no.experimentID",40.9090909090909,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p05_channel=0001_frame=0001_statistics.xlsx",105,3,5,24,"EPI",11,"ICM","no.litterID","no.experimentID",45.8333333333333,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p06_channel=0001_frame=0001_statistics.xlsx",95,2,5,29,"EPI",8,"ICM","no.litterID","no.experimentID",27.5862068965517,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p07.xlsx",77,2,5,24,"EPI",6,"ICM","no.litterID","no.experimentID",25,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p09.xlsx",65,2,5,21,"EPI",9,"ICM","no.litterID","no.experimentID",42.8571428571429,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p08_channel=0001_frame=0001_statistics.xlsx",51,1,5,13,"EPI",4,"ICM","no.litterID","no.experimentID",30.7692307692308,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p14_channel=0001_frame=0001_statistics.xlsx",61,1,5,24,"EPI",10,"ICM","no.litterID","no.experimentID",41.6666666666667,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p17_channel=0001_frame=0001_statistics.xlsx",65,2,5,32,"EPI",11,"ICM","no.litterID","no.experimentID",34.375,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p20_channel=0001_frame=0001_statistics.xlsx",33,1,5,9,"EPI",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p21_channel=0001_frame=0001_statistics.xlsx",26,0,5,0,"EPI",0,"ICM","no.litterID","no.experimentID",NA,"FR1FR2"
"23Jan15 FR1_2_P10.xlsx",76,2,5,16,"EPI",9,"ICM","no.litterID","no.experimentID",56.25,"FR1FR2"
"23Jan15 FR1_2_P8.xlsx",77,2,5,22,"EPI",6,"ICM","no.litterID","no.experimentID",27.2727272727273,"FR1FR2"
"27Mar15Cdx2G6Nan_p3.xlsx",54,1,5,19,"EPI",4,"ICM","no.litterID","no.experimentID",21.0526315789474,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p07_channel=0001_frame=0001_statistics.xlsx",126,3,5,41,"EPI",8,"ICM","no.litterID","no.experimentID",19.5121951219512,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p08_channel=0001_frame=0001_statistics.xlsx",98,2,5,33,"EPI",8,"ICM","no.litterID","no.experimentID",24.2424242424242,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p01_channel=0001_frame=0001_statistics.xlsx",151,3,5,35,"EPI",35,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p04_channel=0001_frame=0001_statistics.xlsx",129,3,5,26,"EPI",22,"ICM","no.litterID","no.experimentID",84.6153846153846,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p07_channel=0001_frame=0001_statistics.xlsx",104,3,5,22,"EPI",6,"ICM","no.litterID","no.experimentID",27.2727272727273,"FR1FR2"
"041015_1",98,2,5,14,"EPI",4,"ICM","no.litterID","no.experimentID",28.5714285714286,"FR1FR2"
"041314_4",87,2,5,16,"EPI",7,"ICM","no.litterID","no.experimentID",43.75,"FR1FR2"
"041314_5",78,2,5,17,"EPI",8,"ICM","no.litterID","no.experimentID",47.0588235294118,"FR1FR2"
"050114_2",95,2,5,22,"EPI",7,"ICM","no.litterID","no.experimentID",31.8181818181818,"FR1FR2"
"050114_3",107,3,5,25,"EPI",20,"ICM","no.litterID","no.experimentID",80,"FR1FR2"
"050114_7",96,2,5,25,"EPI",12,"ICM","no.litterID","no.experimentID",48,"FR1FR2"
"051314_9",86,2,5,26,"EPI",9,"ICM","no.litterID","no.experimentID",34.6153846153846,"FR1FR2"
"061114_1",83,2,5,23,"EPI",14,"ICM","no.litterID","no.experimentID",60.8695652173913,"FR1FR2"
"061114_4",93,2,5,22,"EPI",9,"ICM","no.litterID","no.experimentID",40.9090909090909,"FR1FR2"
"061114_7",73,2,5,20,"EPI",10,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"061114_8",77,2,5,25,"EPI",12,"ICM","no.litterID","no.experimentID",48,"FR1FR2"
"02Feb15 FR1_2_P21.xlsx",63,1,4,1,"EPI",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p22.xlsx",106,3,4,30,"EPI",7,"ICM","no.litterID","no.experimentID",23.3333333333333,"FR1FR2"
"05Jan15 FR1_2_P10.xlsx",39,1,4,21,"EPI",10,"ICM","no.litterID","no.experimentID",47.6190476190476,"FR1FR2"
