"Experiment","Embryo_ID","Experimenter","Treatment","Cell_ID","Identity.man","Size","X","Y","Z","CH1.Avg","CH2.Avg","CH3.Avg","CH4.Avg","CH5.Avg","TE_ICM","Stage","CH1.ebLogCor","CH4.ebLogCor","CH5.ebLogCor","Identity.km","Exp_date","Img_date","Gene1","Gene2","Genotype1","Genotype2","Background","Litter","Cellcount","icm.count","litter.median","CH4.ebLogCor.l","CH5.ebLogCor.l","id.cluster","Identity.hc"
"052715_R4a","052715_R4_LMa1","NS","Littermate",7,"TE",7550,273.53,254.13,7.525,174.11,66.716,35.365,36.308,15.549,"TE","32_64",5.38035284743678,3.77825844039038,2.90107102437964,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.721669752646025,0.48176842565277,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",8,"TE",13061,162.47,233.87,10.985,177.16,79.081,31.697,24.439,8.3393,"TE","32_64",5.49918074211464,3.46802486089714,2.35027962930249,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.662413300471661,0.390300860384817,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",9,"TE",6511,188.82,348.59,9.9645,193.8,114.16,32.832,48.603,6.605,"TE","32_64",5.55902871577855,4.13027404058723,2.09582968308951,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.788906818381357,0.34804544886118,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",10,"TE",10951,390.62,242.36,15.056,203.1,80.581,34.187,21.641,27.544,"TE","32_64",5.75520488587904,3.44717793064741,3.63005012422516,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.658431413251898,0.60282685900893,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",11,"TE",7529,342.29,179.2,13.712,157.3,77.751,35.31,27.178,14.595,"TE","32_64",5.46024957720567,3.64173582156197,2.96689450086246,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.695593123396093,0.492699448150884,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",12,"TE",12466,149.93,323.51,15.587,183.29,86.607,30.961,38.291,13.009,"TE","32_64",5.66814724583854,4.03094154293975,2.89099436843506,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.769933722671271,0.480095038607272,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",13,"TE",13543,386.59,353.77,22.637,192.44,53.183,34.289,20.793,27.83,"TE","32_64",5.92359800916998,3.59480823585979,3.79861708177314,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.686629676427,0.630820050858596,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",14,"TE",13210,299.7,415.19,24.026,188.17,51.344,33.655,29.123,46.181,"TE","32_64",5.94189079849851,3.96609162872988,4.33406193786022,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.757547004746777,0.71973908220017,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",15,"TE",7420,279.53,128.54,22.097,128.71,58.839,33.461,22.307,8.8019,"TE","32_64",5.50554056569075,3.65172892612668,2.63620653743501,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.697501865588603,0.437783516005847,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",18,"TE",16029,195.91,135.35,28.055,104.22,64.89,37.321,24.826,23.143,"TE","32_64",5.46919687427612,3.90615921420875,3.72728474392114,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.74609955840468,0.61897419537409,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",20,"TE",11847,202.37,386.04,27.455,170.7,49.286,35.557,18.089,5.2409,"TE","32_64",5.94500553023562,3.57472532837795,2.22957666829091,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.682793722083618,0.370256237206172,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",21,"TE",8143,150.25,163.17,27.249,97.037,61.655,36.981,27.503,11.67,"TE","32_64",5.37414989848631,3.98861672336254,3.02579455472421,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.761849431308736,0.502480727540935,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",22,"TE",8520,379.16,176.76,28.502,134.2,39.691,34.136,27.495,11.88,"TE","32_64",5.73513177523304,4.01933319772474,3.06978296342778,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.767716459942393,0.509785693958508,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",27,"TE",13442,103.93,200.34,40.321,87.224,49.985,35.646,23.001,5.9061,"TE","32_64",5.65086379845192,4.13334658372196,2.61761720114828,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.789493692328446,0.43469646463705,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",28,"TE",12590,90.957,280.11,42.263,75.904,35.541,34.035,17.427,4.6784,"TE","32_64",5.56880152664603,3.90388875586842,2.4251271927717,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.745665887406597,0.402730474314803,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",29,"TE",7678,411.43,282,41.689,113.94,25.904,31.533,18.897,14.662,"TE","32_64",5.9581715768196,3.97066625707831,3.55543455900523,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.758420785871267,0.590435772033427,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",34,"TE",11467,378.42,347.53,45.074,109.79,30.615,33.794,10.737,32.979,"TE","32_64",6.02033165624392,3.48912979936502,4.43669728165337,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.666444468790087,0.736783293658637,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",35,"TE",9818,130.15,346.83,45.299,84.078,35.48,33.796,15.985,4.1503,"TE","32_64",5.76010538045805,3.89264977133841,2.36872436261339,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.743519174757442,0.393363898157454,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",36,"TE",11436,305.28,398.33,44.382,127.73,49.823,34.897,10.971,14,"TE","32_64",6.15138835734586,3.49356471437443,3.56544370806279,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.667291563838861,0.592097948499657,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",37,"TE",5347,335.78,146.53,44.508,78.48,13.606,35.913,10.465,2.8322,"TE","32_64",5.66800885849797,3.44946414501879,1.97009831829557,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.658868093745284,0.327165780227455,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",42,"TE",9783,237.54,399.1,53.195,69.043,20.299,28.059,12.272,5.5738,"TE","32_64",5.79463448582029,3.82371966965135,2.82842673192888,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.730353116844996,0.469704699493516,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",43,"TE",11657,179.73,144.24,55.063,65.088,21.839,35.481,12.17,9.8662,"TE","32_64",5.79042297645304,3.86159990477401,3.43844715420375,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.737588466237432,0.571008175342835,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",45,"TE",4750,341.31,172.08,53.286,82.611,10.206,38.315,8.4091,2.3467,"TE","32_64",5.97671609946407,3.44796955460555,1.9652838717217,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.658582618119187,0.326366265728571,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",46,"TE",9529,183.29,370.18,57.594,61.192,19.195,30.227,9.6937,5.4723,"TE","32_64",5.8029190154605,3.69673773579389,2.90186872801381,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.706098814964059,0.48190089687486,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",49,"TE",6402,144.28,179.74,59.801,32.496,15.707,33.057,10.885,5.1023,"TE","32_64",5.23473962360774,3.86726168715778,2.8779288684085,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.738669900225312,0.477925307040804,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",51,"TE",9488,238.3,165.29,65.361,34.575,23.574,39.529,10.465,6.2497,"TE","32_64",5.45979614753249,3.96550338343153,3.19682041134794,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.757434646408761,0.530882258216713,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",53,"TE",16099,366.41,296.48,67.192,44.546,12.161,41.799,5.7422,6.1599,"TE","32_64",5.76687968952813,3.41062818196749,3.22056593079458,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.65145019465469,0.534825574813921,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",55,"TE",14081,302.11,353.54,66.215,54.954,15.652,39.427,7.621,2.1667,"TE","32_64",5.94820357953364,3.66951171856128,2.15534779464314,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.700898484327131,0.357929366441981,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",59,"TE",10303,298.79,217.19,73.64,32.197,16.356,39.308,7.5163,3.2283,"TE","32_64",5.63131423916185,3.83942123350188,2.70906400763565,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.733352208590292,0.449882643679949,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",60,"TE",9859,186.49,207.1,73.499,18.117,7.9245,35.956,5.3784,4.6117,"TE","32_64",5.05215937702691,3.50125419875452,3.0627525123569,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.668760300924507,0.508618177094708,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",61,"TE",9234,226.67,328.1,73.766,27.464,9.8767,40.288,6.2801,3.6459,"TE","32_64",5.47601240569973,3.66285382253929,2.83333800567927,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.699626786731231,0.470520293666423,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",62,"TE",7914,255.09,282.33,76.31,47.263,21.201,39.716,7.0107,9.8168,"TE","32_64",6.09346346747117,3.83585896646527,3.87691327339461,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.732671794475766,0.643822363678617,0,"TE"
"052715_R4a","052715_R4_LMa1","NS","Littermate",63,"TE",5075,234,224.09,76.301,26.809,15.776,40.525,8.47,4.3657,"TE","32_64",5.52621106714117,4.02472674551356,3.06642147597304,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.768746659533038,0.509227466150464,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",1,"TE",5581,269.95,189.46,3.5121,203.61,120.14,35.763,37.519,7.2018,"TE","64_90",5.43365514837665,3.72892533397143,2.09332636816216,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.712246836964549,0.347629734085042,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",3,"TE",8968,184.83,236.92,5.7899,215.54,45.624,34.625,22.471,8.9449,"TE","64_90",5.56676721774467,3.28380402196499,2.38724258226653,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.627226028515042,0.396439139491848,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",4,"TE",6250,314.15,184.89,5.1214,183.31,79.951,37.086,29.926,4.3928,"TE","64_90",5.38244416920453,3.55049511502193,1.65349029683387,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.678165607740706,0.27458804367195,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",5,"TE",7296,241.16,289.42,5.1306,175.64,43.483,35.742,25.995,4.8121,"TE","64_90",5.34000958750812,3.40994479099339,1.74496672943425,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.651319662928759,0.289779142596403,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",6,"TE",8437,208.38,182.97,6.1754,181.35,98.125,32.622,36.057,7.1478,"TE","64_90",5.40694118263832,3.76810142224017,2.17602628398665,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.719729701987307,0.361363354500937,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",7,"TE",10435,243.79,235.19,5.5097,170.77,80.952,35.297,31.463,17.132,"TE","64_90",5.32456827619299,3.6120861560129,3.027609261017,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.689929861567814,0.502782088033784,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",8,"TE",4945,328.57,252.09,6.6783,199.45,60.931,36.165,29.394,5.4942,"TE","64_90",5.51889334155434,3.57869420180721,1.92995590853648,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.683551800428752,0.320499502363513,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",9,"TE",7574,291.74,314.26,7.016,167.15,86.721,35.022,40.647,37.625,"TE","64_90",5.35351451036265,3.91283489413435,3.86535656075258,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.74737465283156,0.64190318996364,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",10,"TE",443,195.31,235.09,10.871,218.02,29.58,32.684,20.045,16.955,"TE","64_90",5.74812474825101,3.32012860039411,3.19885196749247,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.634164238259955,0.531219630034621,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",12,"TE",8679,190.05,299.23,12.567,182.38,78.566,32.261,39.971,10.056,"TE","64_90",5.62634645348566,4.06055867607778,2.73391910419759,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.775590770616249,0.454010222990991,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",13,"TE",7253,228.13,136.16,13.331,176.98,110.36,31.281,28.166,4.4178,"TE","64_90",5.62183973003566,3.73316096980159,1.9372866383917,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.713055868509128,0.321716885237477,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",14,"TE",4486,361.78,255.82,14.08,186.53,63.371,33.489,31.956,17.951,"TE","64_90",5.69944238829058,3.88160028826877,3.36464787853098,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.741408658010231,0.5587526460723,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",15,"TE",7019,120.3,234.82,15.337,207.64,89.975,33.117,28.048,5.3522,"TE","64_90",5.848691441267,3.78840718414668,2.19710699134598,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.72360822284647,0.364864137181127,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",16,"TE",5818,246.91,350.26,15.612,191.72,69.92,33.639,26.528,4.8494,"TE","64_90",5.77811792912434,3.74084000331369,2.10777256071162,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.714522609417054,0.350028751338581,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",17,"TE",5960,333.05,159.45,14.56,156.24,56.454,29.989,25.038,13.506,"TE","64_90",5.53829539137735,3.6518598626445,3.0963991631566,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.697526875239456,0.514205732121123,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",21,"TE",4358,318.46,332.67,16.517,193.75,57.925,33.1,28.219,16.301,"TE","64_90",5.81891475397608,3.8294526666548,3.35078876409711,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.731448153247263,0.556451122364112,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",22,"TE",7188,147.11,323.51,19.9,191.39,51.592,32.586,24.004,13.232,"TE","64_90",5.91979034343923,3.76792779730019,3.25680976062762,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.719696538594844,0.540844432226081,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",23,"TE",3882,364.77,181.29,20.665,197.87,57.181,32.767,21.632,6.7834,"TE","64_90",5.97866973620372,3.68655096372362,2.61457361515179,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.704153081130284,0.434191029361063,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",24,"TE",5668,108,193.61,22.09,216.41,87.525,29.957,25.658,5.2133,"TE","64_90",6.11588767453056,3.89945943907578,2.39958822376382,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.744819861650401,0.398489327239008,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",25,"TE",4432,125.7,266.35,20.805,203.79,47.72,31.838,18.102,6.3809,"TE","64_90",6.01283126884313,3.51254926009816,2.55814810986319,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.670917724577386,0.424820687642054,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",26,"TE",3771,366.95,295.71,19.731,199.07,43.563,33.029,21.488,28.307,"TE","64_90",5.95348207903871,3.65219440997838,4.01155140860047,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.697590775762805,0.666181141483729,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",29,"TE",7736,306.72,363.25,26.045,128.44,63.467,37.784,25.508,25.923,"TE","64_90",5.72643439572645,4.01079597316146,4.13747632597848,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.766085799457921,0.687092952565166,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",30,"TE",5745,192.16,128.88,25.175,188.98,97.325,34.703,26.225,5.9521,"TE","64_90",6.08351976628137,4.01273589990124,2.63662925765057,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.766456336961519,0.437853715339483,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",32,"TE",9936,391.88,226.85,28.656,143.26,38.871,33.741,12.175,5.0389,"TE","64_90",5.92294814866792,3.34856541590862,2.58800390320965,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.639595838544099,0.429778711225849,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",33,"TE",5766,268.24,109,28.797,164.44,66.621,35.293,22.102,3.7907,"TE","64_90",6.06554784549256,3.94902345874343,2.3081500724847,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.754286883130806,0.383304585529431,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",34,"TE",5852,366.59,325.06,29.657,121.54,41.4,36.459,14.715,7.4961,"TE","64_90",5.79200501463439,3.56770966822494,3.01910394778199,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.681453689418529,0.501369647134379,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",35,"TE",7254,218.49,360.54,28.357,142.64,66.965,34.655,28.981,5.2291,"TE","64_90",5.9086120947048,4.20695606292024,2.61492515644708,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.803553539076234,0.434249408316614,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",39,"TE",3816,113.43,272.14,29.246,201.5,42.506,29.646,14.608,3.9151,"TE","64_90",6.28380637756905,3.54823236399266,2.35565044602719,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.677733408884711,0.391192768889015,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",42,"TE",6695,130.79,163.33,34.616,154.04,63.656,30.215,16.702,4.1943,"TE","64_90",6.19480781420097,3.84132160466384,2.60645699935684,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.733715190744113,0.43284313777885,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",44,"TE",4568,379.51,182.68,33.143,118.25,49.3,36.464,19.331,8.1556,"TE","64_90",5.88113808504392,3.94385245631102,3.22152207453781,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.753299191022073,0.534984357505555,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",46,"TE",4977,359.17,161.95,34.956,108.12,52.304,33.292,23.537,2.485,"TE","64_90",5.8522074541657,4.19444037449483,2.09453797827727,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.801162968417117,0.347830940981652,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",48,"TE",11943,331.76,130.87,36.485,106.96,26.567,34.97,9.9971,2.3145,"TE","64_90",5.8925520175894,3.38347688104376,2.07526080147077,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.646264135275538,0.344629662887096,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",50,"TE",6764,151.07,340.4,38.675,136.35,54.44,28.956,24.569,5.8783,"TE","64_90",6.20855785848844,4.34755836270965,3.08150045581202,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.830409411566524,0.511731567675875,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",52,"TE",3550,116.07,301.33,39.606,183.25,46.948,30.406,14.76,4.7766,"TE","64_90",6.53531750553569,3.86558502577371,2.90550580869796,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.738349647964805,0.48250489126881,0,"TE"
"052715_R4a","052715_R4_LMa2","NS","Littermate",57,"TE",6043,303.73,375.24,43.082,106.18,29.882,26.959,10.68,3.8244,"TE","64_90",6.10584336452498,3.6450450626711,2.80094212398445,"TE",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",86,25,64,0.696225208059,0.465140448502142,0,"TE"
