"Embryo_ID","Identity.hc","lin.count","Litter","Experiment","Treatment","Embryo_size","TE_ICM","Cellcount","icm.count","H_genotype","D_genotype","t0.donor","donor.end","cell_type","lin.type","pc.lin"
"041818Xim_G6_AY8","DP",3,"AY","041818Xim_G6_AY","Chimera","Single","ICM",89,26,"het","CAG:H2B-GFP",25,"[0,20)","host",3,100
"041818Xim_G6_AY8","EPI",18,"AY","041818Xim_G6_AY","Chimera","Single","ICM",89,26,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041818Xim_G6_AY8","EPI",18,"AY","041818Xim_G6_AY","Chimera","Single","ICM",89,26,"het","CAG:H2B-GFP",25,"[0,20)","host",18,100
"041818Xim_G6_AY8","PRE",5,"AY","041818Xim_G6_AY","Chimera","Single","ICM",89,26,"het","CAG:H2B-GFP",25,"[0,20)","donor",5,100
"041818Xim_G6_AY8","PRE",5,"AY","041818Xim_G6_AY","Chimera","Single","ICM",89,26,"het","CAG:H2B-GFP",25,"[0,20)","host",0,0
"041818Xim_G6_AY8","TE",63,"AY","041818Xim_G6_AY","Chimera","Single","TE",89,26,"het","CAG:H2B-GFP",25,"[0,20)","donor",8,12.6984126984127
"041818Xim_G6_AY8","TE",63,"AY","041818Xim_G6_AY","Chimera","Single","TE",89,26,"het","CAG:H2B-GFP",25,"[0,20)","host",55,87.3015873015873
"041818Xim_G6_AY9","EPI",8,"AY","041818Xim_G6_AY","Chimera","Single","ICM",88,16,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041818Xim_G6_AY9","EPI",8,"AY","041818Xim_G6_AY","Chimera","Single","ICM",88,16,"het","CAG:H2B-GFP",25,"[0,20)","host",8,100
"041818Xim_G6_AY9","PRE",8,"AY","041818Xim_G6_AY","Chimera","Single","ICM",88,16,"het","CAG:H2B-GFP",25,"[0,20)","host",6,75
"041818Xim_G6_AY9","PRE",8,"AY","041818Xim_G6_AY","Chimera","Single","ICM",88,16,"het","CAG:H2B-GFP",25,"[0,20)","donor",2,25
"041818Xim_G6_AY9","TE",72,"AY","041818Xim_G6_AY","Chimera","Single","TE",88,16,"het","CAG:H2B-GFP",25,"[0,20)","donor",12,16.6666666666667
"041818Xim_G6_AY9","TE",72,"AY","041818Xim_G6_AY","Chimera","Single","TE",88,16,"het","CAG:H2B-GFP",25,"[0,20)","host",60,83.3333333333333
"041918Xim_G6_AZ1","EPI",12,"AZ","041918Xim_G6_AZ","Control","Single","ICM",105,17,"wt",NA,0,"[0,20)","host",12,100
"041918Xim_G6_AZ1","EPI",12,"AZ","041918Xim_G6_AZ","Control","Single","ICM",105,17,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ1","PRE",5,"AZ","041918Xim_G6_AZ","Control","Single","ICM",105,17,"wt",NA,0,"[0,20)","host",5,100
"041918Xim_G6_AZ1","PRE",5,"AZ","041918Xim_G6_AZ","Control","Single","ICM",105,17,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ1","TE",88,"AZ","041918Xim_G6_AZ","Control","Single","TE",105,17,"wt",NA,0,"[0,20)","host",88,100
"041918Xim_G6_AZ1","TE",88,"AZ","041918Xim_G6_AZ","Control","Single","TE",105,17,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ10","DP",2,"AZ","041918Xim_G6_AZ","Control","Single","ICM",82,13,"CAG:H2B-GFP",NA,0,"[0,20)","host",2,100
"041918Xim_G6_AZ10","DP",2,"AZ","041918Xim_G6_AZ","Control","Single","ICM",82,13,"CAG:H2B-GFP",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ10","EPI",3,"AZ","041918Xim_G6_AZ","Control","Single","ICM",82,13,"CAG:H2B-GFP",NA,0,"[0,20)","host",3,100
"041918Xim_G6_AZ10","EPI",3,"AZ","041918Xim_G6_AZ","Control","Single","ICM",82,13,"CAG:H2B-GFP",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ10","PRE",8,"AZ","041918Xim_G6_AZ","Control","Single","ICM",82,13,"CAG:H2B-GFP",NA,0,"[0,20)","host",8,100
"041918Xim_G6_AZ10","PRE",8,"AZ","041918Xim_G6_AZ","Control","Single","ICM",82,13,"CAG:H2B-GFP",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ10","TE",69,"AZ","041918Xim_G6_AZ","Control","Single","TE",82,13,"CAG:H2B-GFP",NA,0,"[0,20)","host",69,100
"041918Xim_G6_AZ10","TE",69,"AZ","041918Xim_G6_AZ","Control","Single","TE",82,13,"CAG:H2B-GFP",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ11","EPI",4,"AZ","041918Xim_G6_AZ","Control","Single","ICM",103,11,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ11","EPI",4,"AZ","041918Xim_G6_AZ","Control","Single","ICM",103,11,"wt",NA,0,"[0,20)","host",4,100
"041918Xim_G6_AZ11","PRE",7,"AZ","041918Xim_G6_AZ","Control","Single","ICM",103,11,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ11","PRE",7,"AZ","041918Xim_G6_AZ","Control","Single","ICM",103,11,"wt",NA,0,"[0,20)","host",7,100
"041918Xim_G6_AZ11","TE",92,"AZ","041918Xim_G6_AZ","Control","Single","TE",103,11,"wt",NA,0,"[0,20)","host",92,100
"041918Xim_G6_AZ11","TE",92,"AZ","041918Xim_G6_AZ","Control","Single","TE",103,11,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ12","EPI",13,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",57,27,"ko","CAG:H2B-GFP",25,"[20,40)","host",13,100
"041918Xim_G6_AZ12","EPI",13,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",57,27,"ko","CAG:H2B-GFP",25,"[20,40)","donor",0,0
"041918Xim_G6_AZ12","EPI.lo",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",57,27,"ko","CAG:H2B-GFP",25,"[20,40)","donor",0,0
"041918Xim_G6_AZ12","EPI.lo",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",57,27,"ko","CAG:H2B-GFP",25,"[20,40)","host",4,100
"041918Xim_G6_AZ12","PRE",10,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",57,27,"ko","CAG:H2B-GFP",25,"[20,40)","donor",10,100
"041918Xim_G6_AZ12","PRE",10,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",57,27,"ko","CAG:H2B-GFP",25,"[20,40)","host",0,0
"041918Xim_G6_AZ12","TE",30,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",57,27,"ko","CAG:H2B-GFP",25,"[20,40)","host",6,20
"041918Xim_G6_AZ12","TE",30,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",57,27,"ko","CAG:H2B-GFP",25,"[20,40)","donor",24,80
"041918Xim_G6_AZ13","DP",5,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",97,17,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041918Xim_G6_AZ13","DP",5,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",97,17,"het","CAG:H2B-GFP",25,"[0,20)","host",5,100
"041918Xim_G6_AZ13","EPI",7,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",97,17,"het","CAG:H2B-GFP",25,"[0,20)","host",7,100
"041918Xim_G6_AZ13","EPI",7,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",97,17,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041918Xim_G6_AZ13","EPI.lo",2,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",97,17,"het","CAG:H2B-GFP",25,"[0,20)","host",2,100
"041918Xim_G6_AZ13","EPI.lo",2,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",97,17,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041918Xim_G6_AZ13","PRE",3,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",97,17,"het","CAG:H2B-GFP",25,"[0,20)","donor",2,66.6666666666667
"041918Xim_G6_AZ13","PRE",3,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",97,17,"het","CAG:H2B-GFP",25,"[0,20)","host",1,33.3333333333333
"041918Xim_G6_AZ13","TE",80,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",97,17,"het","CAG:H2B-GFP",25,"[0,20)","donor",25,31.25
"041918Xim_G6_AZ13","TE",80,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",97,17,"het","CAG:H2B-GFP",25,"[0,20)","host",55,68.75
"041918Xim_G6_AZ14","EPI",21,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",85,33,"ko","CAG:H2B-GFP",25,"[20,40)","host",21,100
"041918Xim_G6_AZ14","EPI",21,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",85,33,"ko","CAG:H2B-GFP",25,"[20,40)","donor",0,0
"041918Xim_G6_AZ14","EPI.lo",2,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",85,33,"ko","CAG:H2B-GFP",25,"[20,40)","donor",0,0
"041918Xim_G6_AZ14","EPI.lo",2,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",85,33,"ko","CAG:H2B-GFP",25,"[20,40)","host",2,100
"041918Xim_G6_AZ14","PRE",10,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",85,33,"ko","CAG:H2B-GFP",25,"[20,40)","host",0,0
"041918Xim_G6_AZ14","PRE",10,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",85,33,"ko","CAG:H2B-GFP",25,"[20,40)","donor",10,100
"041918Xim_G6_AZ14","TE",52,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",85,33,"ko","CAG:H2B-GFP",25,"[20,40)","donor",28,53.8461538461538
"041918Xim_G6_AZ14","TE",52,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",85,33,"ko","CAG:H2B-GFP",25,"[20,40)","host",24,46.1538461538462
"041918Xim_G6_AZ15","EPI",11,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",74,24,"het","CAG:H2B-GFP",25,"[0,20)","host",11,100
"041918Xim_G6_AZ15","EPI",11,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",74,24,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041918Xim_G6_AZ15","EPI.lo",7,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",74,24,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041918Xim_G6_AZ15","EPI.lo",7,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",74,24,"het","CAG:H2B-GFP",25,"[0,20)","host",7,100
"041918Xim_G6_AZ15","PRE",6,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",74,24,"het","CAG:H2B-GFP",25,"[0,20)","host",6,100
"041918Xim_G6_AZ15","PRE",6,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",74,24,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041918Xim_G6_AZ15","TE",50,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",74,24,"het","CAG:H2B-GFP",25,"[0,20)","donor",21,42
"041918Xim_G6_AZ15","TE",50,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",74,24,"het","CAG:H2B-GFP",25,"[0,20)","host",29,58
"041918Xim_G6_AZ16","DP",3,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",100,15,"het","CAG:H2B-GFP",25,"[20,40)","host",2,66.6666666666667
"041918Xim_G6_AZ16","DP",3,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",100,15,"het","CAG:H2B-GFP",25,"[20,40)","donor",1,33.3333333333333
"041918Xim_G6_AZ16","EPI",7,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",100,15,"het","CAG:H2B-GFP",25,"[20,40)","donor",1,14.2857142857143
"041918Xim_G6_AZ16","EPI",7,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",100,15,"het","CAG:H2B-GFP",25,"[20,40)","host",6,85.7142857142857
"041918Xim_G6_AZ16","EPI.lo",2,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",100,15,"het","CAG:H2B-GFP",25,"[20,40)","donor",0,0
"041918Xim_G6_AZ16","EPI.lo",2,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",100,15,"het","CAG:H2B-GFP",25,"[20,40)","host",2,100
"041918Xim_G6_AZ16","PRE",3,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",100,15,"het","CAG:H2B-GFP",25,"[20,40)","host",0,0
"041918Xim_G6_AZ16","PRE",3,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",100,15,"het","CAG:H2B-GFP",25,"[20,40)","donor",3,100
"041918Xim_G6_AZ16","TE",85,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",100,15,"het","CAG:H2B-GFP",25,"[20,40)","donor",27,31.7647058823529
"041918Xim_G6_AZ16","TE",85,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",100,15,"het","CAG:H2B-GFP",25,"[20,40)","host",58,68.2352941176471
"041918Xim_G6_AZ17","DP",3,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,19,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041918Xim_G6_AZ17","DP",3,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,19,"het","CAG:H2B-GFP",25,"[0,20)","host",3,100
"041918Xim_G6_AZ17","EPI",10,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,19,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041918Xim_G6_AZ17","EPI",10,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,19,"het","CAG:H2B-GFP",25,"[0,20)","host",10,100
"041918Xim_G6_AZ17","EPI.lo",2,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,19,"het","CAG:H2B-GFP",25,"[0,20)","host",2,100
"041918Xim_G6_AZ17","EPI.lo",2,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,19,"het","CAG:H2B-GFP",25,"[0,20)","donor",0,0
"041918Xim_G6_AZ17","PRE",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,19,"het","CAG:H2B-GFP",25,"[0,20)","host",1,25
"041918Xim_G6_AZ17","PRE",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,19,"het","CAG:H2B-GFP",25,"[0,20)","donor",3,75
"041918Xim_G6_AZ17","TE",71,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",90,19,"het","CAG:H2B-GFP",25,"[0,20)","donor",36,50.7042253521127
"041918Xim_G6_AZ17","TE",71,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",90,19,"het","CAG:H2B-GFP",25,"[0,20)","host",35,49.2957746478873
"041918Xim_G6_AZ18","DP",6,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",110,20,"het","CAG:H2B-GFP",75,"[80,100]","donor",6,100
"041918Xim_G6_AZ18","DP",6,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",110,20,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ18","EPI",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",110,20,"het","CAG:H2B-GFP",75,"[80,100]","donor",4,100
"041918Xim_G6_AZ18","EPI",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",110,20,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ18","PRE",10,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",110,20,"het","CAG:H2B-GFP",75,"[80,100]","donor",10,100
"041918Xim_G6_AZ18","PRE",10,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",110,20,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ18","TE",90,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",110,20,"het","CAG:H2B-GFP",75,"[80,100]","donor",67,74.4444444444444
"041918Xim_G6_AZ18","TE",90,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",110,20,"het","CAG:H2B-GFP",75,"[80,100]","host",23,25.5555555555556
"041918Xim_G6_AZ19","DP",2,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",87,16,"het","CAG:H2B-GFP",75,"[80,100]","donor",2,100
"041918Xim_G6_AZ19","DP",2,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",87,16,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ19","EPI",7,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",87,16,"het","CAG:H2B-GFP",75,"[80,100]","host",3,42.8571428571429
"041918Xim_G6_AZ19","EPI",7,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",87,16,"het","CAG:H2B-GFP",75,"[80,100]","donor",4,57.1428571428571
"041918Xim_G6_AZ19","EPI.lo",1,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",87,16,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ19","EPI.lo",1,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",87,16,"het","CAG:H2B-GFP",75,"[80,100]","donor",1,100
"041918Xim_G6_AZ19","PRE",6,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",87,16,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ19","PRE",6,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",87,16,"het","CAG:H2B-GFP",75,"[80,100]","donor",6,100
"041918Xim_G6_AZ19","TE",71,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",87,16,"het","CAG:H2B-GFP",75,"[80,100]","host",25,35.2112676056338
"041918Xim_G6_AZ19","TE",71,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",87,16,"het","CAG:H2B-GFP",75,"[80,100]","donor",46,64.7887323943662
"041918Xim_G6_AZ2","EPI",9,"AZ","041918Xim_G6_AZ","Control","Single","ICM",96,18,"wt",NA,0,"[0,20)","host",9,100
"041918Xim_G6_AZ2","EPI",9,"AZ","041918Xim_G6_AZ","Control","Single","ICM",96,18,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ2","EPI.lo",1,"AZ","041918Xim_G6_AZ","Control","Single","ICM",96,18,"wt",NA,0,"[0,20)","host",1,100
"041918Xim_G6_AZ2","EPI.lo",1,"AZ","041918Xim_G6_AZ","Control","Single","ICM",96,18,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ2","PRE",8,"AZ","041918Xim_G6_AZ","Control","Single","ICM",96,18,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ2","PRE",8,"AZ","041918Xim_G6_AZ","Control","Single","ICM",96,18,"wt",NA,0,"[0,20)","host",8,100
"041918Xim_G6_AZ2","TE",78,"AZ","041918Xim_G6_AZ","Control","Single","TE",96,18,"wt",NA,0,"[0,20)","host",78,100
"041918Xim_G6_AZ2","TE",78,"AZ","041918Xim_G6_AZ","Control","Single","TE",96,18,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ20","DP",7,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,23,"wt","CAG:H2B-GFP",75,"[80,100]","host",1,14.2857142857143
"041918Xim_G6_AZ20","DP",7,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,23,"wt","CAG:H2B-GFP",75,"[80,100]","donor",6,85.7142857142857
"041918Xim_G6_AZ20","EPI",5,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,23,"wt","CAG:H2B-GFP",75,"[80,100]","host",1,20
"041918Xim_G6_AZ20","EPI",5,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,23,"wt","CAG:H2B-GFP",75,"[80,100]","donor",4,80
"041918Xim_G6_AZ20","PRE",11,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,23,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ20","PRE",11,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",90,23,"wt","CAG:H2B-GFP",75,"[80,100]","donor",11,100
"041918Xim_G6_AZ20","TE",67,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",90,23,"wt","CAG:H2B-GFP",75,"[80,100]","host",2,2.98507462686567
"041918Xim_G6_AZ20","TE",67,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",90,23,"wt","CAG:H2B-GFP",75,"[80,100]","donor",65,97.0149253731343
"041918Xim_G6_AZ21","EPI",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",88,13,"ko","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ21","EPI",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",88,13,"ko","CAG:H2B-GFP",75,"[80,100]","donor",4,100
"041918Xim_G6_AZ21","PRE",9,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",88,13,"ko","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ21","PRE",9,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",88,13,"ko","CAG:H2B-GFP",75,"[80,100]","donor",9,100
"041918Xim_G6_AZ21","TE",75,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",88,13,"ko","CAG:H2B-GFP",75,"[80,100]","host",16,21.3333333333333
"041918Xim_G6_AZ21","TE",75,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",88,13,"ko","CAG:H2B-GFP",75,"[80,100]","donor",59,78.6666666666667
"041918Xim_G6_AZ22","EPI",18,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",104,27,"ko","CAG:H2B-GFP",75,"[20,40)","host",16,88.8888888888889
"041918Xim_G6_AZ22","EPI",18,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",104,27,"ko","CAG:H2B-GFP",75,"[20,40)","donor",2,11.1111111111111
"041918Xim_G6_AZ22","EPI.lo",1,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",104,27,"ko","CAG:H2B-GFP",75,"[20,40)","donor",0,0
"041918Xim_G6_AZ22","EPI.lo",1,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",104,27,"ko","CAG:H2B-GFP",75,"[20,40)","host",1,100
"041918Xim_G6_AZ22","PRE",8,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",104,27,"ko","CAG:H2B-GFP",75,"[20,40)","host",0,0
"041918Xim_G6_AZ22","PRE",8,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",104,27,"ko","CAG:H2B-GFP",75,"[20,40)","donor",8,100
"041918Xim_G6_AZ22","TE",77,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",104,27,"ko","CAG:H2B-GFP",75,"[20,40)","host",5,6.49350649350649
"041918Xim_G6_AZ22","TE",77,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",104,27,"ko","CAG:H2B-GFP",75,"[20,40)","donor",72,93.5064935064935
"041918Xim_G6_AZ23","DP",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",95,18,"het","CAG:H2B-GFP",75,"[80,100]","donor",4,100
"041918Xim_G6_AZ23","DP",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",95,18,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ23","EPI",6,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",95,18,"het","CAG:H2B-GFP",75,"[80,100]","donor",6,100
"041918Xim_G6_AZ23","EPI",6,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",95,18,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ23","PRE",8,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",95,18,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ23","PRE",8,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",95,18,"het","CAG:H2B-GFP",75,"[80,100]","donor",8,100
"041918Xim_G6_AZ23","TE",77,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",95,18,"het","CAG:H2B-GFP",75,"[80,100]","donor",69,89.6103896103896
"041918Xim_G6_AZ23","TE",77,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",95,18,"het","CAG:H2B-GFP",75,"[80,100]","host",8,10.3896103896104
"041918Xim_G6_AZ24","EPI",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",114,17,"mosaic","CAG:H2B-GFP",75,"[80,100]","donor",4,100
"041918Xim_G6_AZ24","EPI",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",114,17,"mosaic","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ24","EPI.lo",5,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",114,17,"mosaic","CAG:H2B-GFP",75,"[80,100]","donor",2,40
"041918Xim_G6_AZ24","EPI.lo",5,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",114,17,"mosaic","CAG:H2B-GFP",75,"[80,100]","host",3,60
"041918Xim_G6_AZ24","PRE",8,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",114,17,"mosaic","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ24","PRE",8,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",114,17,"mosaic","CAG:H2B-GFP",75,"[80,100]","donor",8,100
"041918Xim_G6_AZ24","TE",97,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",114,17,"mosaic","CAG:H2B-GFP",75,"[80,100]","donor",76,78.3505154639175
"041918Xim_G6_AZ24","TE",97,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",114,17,"mosaic","CAG:H2B-GFP",75,"[80,100]","host",21,21.6494845360825
"041918Xim_G6_AZ25","DP",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",108,29,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ25","DP",4,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",108,29,"het","CAG:H2B-GFP",75,"[80,100]","donor",4,100
"041918Xim_G6_AZ25","EPI",15,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",108,29,"het","CAG:H2B-GFP",75,"[80,100]","host",1,6.66666666666667
"041918Xim_G6_AZ25","EPI",15,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",108,29,"het","CAG:H2B-GFP",75,"[80,100]","donor",14,93.3333333333333
"041918Xim_G6_AZ25","PRE",10,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",108,29,"het","CAG:H2B-GFP",75,"[80,100]","host",0,0
"041918Xim_G6_AZ25","PRE",10,"AZ","041918Xim_G6_AZ","Chimera","Single","ICM",108,29,"het","CAG:H2B-GFP",75,"[80,100]","donor",10,100
"041918Xim_G6_AZ25","TE",79,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",108,29,"het","CAG:H2B-GFP",75,"[80,100]","donor",73,92.4050632911392
"041918Xim_G6_AZ25","TE",79,"AZ","041918Xim_G6_AZ","Chimera","Single","TE",108,29,"het","CAG:H2B-GFP",75,"[80,100]","host",6,7.59493670886076
"041918Xim_G6_AZ3","EPI",9,"AZ","041918Xim_G6_AZ","Control","Single","ICM",113,25,"wt",NA,0,"[0,20)","donor",0,0
"041918Xim_G6_AZ3","EPI",9,"AZ","041918Xim_G6_AZ","Control","Single","ICM",113,25,"wt",NA,0,"[0,20)","host",9,100
"041918Xim_G6_AZ3","EPI.lo",4,"AZ","041918Xim_G6_AZ","Control","Single","ICM",113,25,"wt",NA,0,"[0,20)","donor",0,0
