"Exp_date","Img_date","Experiment","Litter","Embryo_ID","Cellcount","TE_ICM","Treatment","Stage","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","litter.median","Identity.hc","count","pc.icm"
20161208,20161213,"120816Spry_U","U","120816Spry_U2",122,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",33,145.3854,"morula",0,0
20161208,20161213,"120816Spry_U","U","120816Spry_U3",149,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",68,145.3854,"morula",0,0
20161208,20161213,"120816Spry_U","U","120816Spry_U4",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",48,145.3854,"morula",0,0
20161212,20161213,"121216Spry_W","W","121216Spry_W1",148,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",56,142.5948,"morula",0,0
20161212,20161213,"121216Spry_W","W","121216Spry_W2",103,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",40,142.5948,"morula",0,0
20161212,20161213,"121216Spry_W","W","121216Spry_W3",168,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",67,142.5948,"morula",0,0
20161212,20161213,"121216Spry_W","W","121216Spry_W4",130,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",46,142.5948,"morula",0,0
20161212,20161213,"121216Spry_W","W","121216Spry_W5",147,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",69,142.5948,"morula",0,0
20161212,20161213,"121216Spry_X","X","121216Spry_X1",105,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",33,109.6448,"morula",0,0
20161212,20161213,"121216Spry_X","X","121216Spry_X2",121,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",39,109.6448,"morula",0,0
20161212,20161213,"121216Spry_X","X","121216Spry_X3",92,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",37,109.6448,"morula",0,0
20161212,20161213,"121216Spry_X","X","121216Spry_X4",114,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",40,109.6448,"morula",0,0
20161212,20161213,"121216Spry_X","X","121216Spry_X5",108,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",30,109.6448,"morula",0,0
20161212,20161213,"121216Spry_X","X","121216Spry_X6",113,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",53,109.6448,"morula",0,0
20161212,20161213,"121216Spry_X","X","121216Spry_X7",110,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",44,109.6448,"morula",0,0
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y1",73,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",31,72.22006,"morula",0,0
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y2",76,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",21,72.22006,"morula",0,0
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y3",65,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",24,72.22006,"morula",0,0
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y4",66,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",33,72.22006,"morula",0,0
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y5",79,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",24,72.22006,"morula",0,0
20170710,20170721,"F4_G","G","F4_G09.01",82,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",26,64.32026,"morula",0,0
20170710,20170721,"F4_H","H","F4_H13.05",66,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",18,76.53727,"morula",0,0
20170710,20170721,"F4_H","H","F4_H13.13",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgf4","wt",29,76.53727,"morula",0,0
20170717,20170721,"F4_I","I","F4_I14.02",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",32,87.30876,"morula",0,0
20170717,20170721,"F4_I","I","F4_I14.03",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",30,87.30876,"morula",0,0
20170717,20170721,"F4_I","I","F4_I14.09",59,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgf4","wt",28,87.30876,"morula",0,0
20170717,20170721,"F4_I","I","F4_I14.11",63,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgf4","wt",27,87.30876,"morula",0,0
20170717,20170721,"F4_I","I","F4_I14.12",71,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",25,87.30876,"morula",0,0
20170902,20170907,"F4_J","J","F4_J13.02",68,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",22,105.0734,"morula",0,0
20170902,20170907,"F4_J","J","F4_J13.03",78,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",34,105.0734,"morula",0,0
20170902,20170907,"F4_J","J","F4_J13.04",83,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",31,105.0734,"morula",0,0
20170916,20170920,"F4_K","K","F4_K14.03",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",28,74.67762,"morula",0,0
20170916,20170920,"F4_K","K","F4_K14.06",58,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgf4","wt",26,74.67762,"morula",0,0
20170916,20170920,"F4_K","K","F4_K14.09",74,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",26,74.67762,"morula",0,0
20170916,20170920,"F4_K","K","F4_K14.11",76,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",32,74.67762,"morula",0,0
20170923,20170926,"F4_L","L","F4_L17.01",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",30,103.7405,"morula",0,0
20170923,20170926,"F4_L","L","F4_L17.05",129,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","Fgf4","wt",48,103.7405,"morula",0,0
20170923,20170926,"F4_L","L","F4_L17.08",110,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",47,103.7405,"morula",0,0
20170923,20170926,"F4_L","L","F4_L17.09",105,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",43,103.7405,"morula",0,0
20170923,20170926,"F4_L","L","F4_L17.11",108,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",47,103.7405,"morula",0,0
20170923,20170926,"F4_L","L","F4_L17.16",115,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",47,103.7405,"morula",0,0
20170923,20170926,"F4_L","L","F4_L17.17",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",40,103.7405,"morula",0,0
20170522,20170528,"R1_A","A","R1_A13.01",71,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",22,107.7897,"morula",0,0
20170522,20170528,"R1_A","A","R1_A13.11",58,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr1","wt",24,107.7897,"morula",0,0
20170523,20170528,"R1_B","B","R1_B09.03",106,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr1","wt",39,89.64017,"morula",0,0
20170523,20170528,"R1_B","B","R1_B09.04",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",25,89.64017,"morula",0,0
20170527,20170604,"R1_D","D","R1_D13.07",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",34,84.28279,"morula",0,0
20170527,20170604,"R1_D","D","R1_D13.08",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr1","wt",31,84.28279,"morula",0,0
20170822,20170907,"R1_I","I","R1_I12.09",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr1","wt",37,87.30876,"morula",0,0
20170916,20170920,"R1_J","J","R1_J11.04",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",24,105.0734,"morula",0,0
20170916,20170920,"R1_J","J","R1_J11.09",70,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",25,105.0734,"morula",0,0
20171020,20171024,"R1_M","M","R1_M08.08",34,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr1","wt",17,64.14953,"morula",0,0
20171020,20171024,"R1_N","N","R1_N03.03",91,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr1","wt",26,93.66222,"morula",0,0
20170523,20170601,"R2_A","A","R2_A14.08",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",27,107.7897,"morula",0,0
20170523,20170601,"R2_A","A","R2_A14.11",72,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",29,107.7897,"morula",0,0
20170523,20170601,"R2_A","A","R2_A14.14",69,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",28,107.7897,"morula",0,0
20170525,20170601,"R2_B","B","R2_B13.08",100,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",40,89.64017,"morula",0,0
20170525,20170604,"R2_C","C","R2_C13.04",101,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",33,106.6592,"morula",0,0
20170529,20170609,"R2_D","D","R2_D11.07",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",28,84.28279,"morula",0,0
20170530,20170610,"R2_G","G","R2_G12.01",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",26,64.32026,"morula",0,0
20170530,20170610,"R2_G","G","R2_G12.02",53,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",17,64.32026,"morula",0,0
20170821,20170907,"R2_J","J","R2_J12.04",74,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",24,105.0734,"morula",0,0
20170821,20170907,"R2_J","J","R2_J12.05",82,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",17,105.0734,"morula",0,0
20170821,20170907,"R2_J","J","R2_J12.07",92,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",29,105.0734,"morula",0,0
20170821,20170907,"R2_J","J","R2_J12.10",76,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",23,105.0734,"morula",0,0
20170827,20170907,"R2_K","K","R2_K15.01",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",26,74.67762,"morula",0,0
20170827,20170907,"R2_K","K","R2_K15.04",68,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",26,74.67762,"morula",0,0
20170827,20170907,"R2_K","K","R2_K15.13",83,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",30,74.67762,"morula",0,0
20171014,20171024,"R2_N","N","R2_N11.09",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",27,93.66222,"morula",0,0
20171015,20171024,"R2_O","O","R2_O08.06",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",27,62.6,"morula",0,0
20171020,20171024,"R2_P","P","R2_P13.08",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",17,36.59633,"morula",0,0
20171020,20171024,"R2_Q","Q","R2_Q11.01",33,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",14,152.4477,"morula",0,0
20171020,20171024,"R2_Q","Q","R2_Q11.02",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",15,152.4477,"morula",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z1",58,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",25,58.4434782608696,"TE",33,132
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z10",60,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",26,58.4434782608696,"TE",34,130.769230769231
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z2",56,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",28,58.4434782608696,"TE",28,100
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z3",58,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",23,58.4434782608696,"TE",35,152.173913043478
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z4",59,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",21,58.4434782608696,"TE",38,180.952380952381
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z5",67,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",29,58.4434782608696,"TE",38,131.034482758621
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z6",67,"TE","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",32,58.4434782608696,"TE",35,109.375
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z7",49,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",17,58.4434782608696,"TE",32,188.235294117647
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z8",60,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",30,58.4434782608696,"TE",30,100
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z9",41,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,58.4434782608696,"TE",25,156.25
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA1",43,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",18,34.9650145772595,"TE",25,138.888888888889
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA10",32,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",11,34.9650145772595,"TE",21,190.909090909091
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA2",32,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",14,34.9650145772595,"TE",18,128.571428571429
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA3",32,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",14,34.9650145772595,"TE",18,128.571428571429
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA4",32,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",13,34.9650145772595,"TE",19,146.153846153846
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA5",44,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,34.9650145772595,"TE",28,175
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA6",30,"TE","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",10,34.9650145772595,"TE",20,200
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA6",30,"TE","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",10,34.9650145772595,"morula",20,200
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA7",34,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",14,34.9650145772595,"TE",20,142.857142857143
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA8",34,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",14,34.9650145772595,"TE",20,142.857142857143
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA9",30,"TE","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",12,34.9650145772595,"TE",18,150
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA9",30,"TE","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",12,34.9650145772595,"morula",18,150
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB1",191,"TE","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",78,175,"TE",113,144.871794871795
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB2",155,"TE","Littermate",">150","CD1/mixed","Spry4","het","any","wt",72,175,"TE",83,115.277777777778
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB3",197,"TE","Littermate",">150","CD1/mixed","Spry4","het","any","wt",89,175,"TE",108,121.348314606742
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB4",121,"TE","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",57,175,"TE",64,112.280701754386
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB5",187,"TE","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",79,175,"TE",108,136.708860759494
20170206,20170220,"020617Spry_AC","AC","020617Spry_AC1",88,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",36,100.409395973154,"TE",52,144.444444444444
20170206,20170220,"020617Spry_AC","AC","020617Spry_AC2",113,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",40,100.409395973154,"TE",73,182.5
20170206,20170220,"020617Spry_AC","AC","020617Spry_AC3",97,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",37,100.409395973154,"TE",60,162.162162162162
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD1",16,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",1,16.2164948453608,"morula",1,100
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD1",16,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",1,16.2164948453608,"morula",15,1500
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD2",16,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",1,16.2164948453608,"morula",1,100
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD2",16,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",1,16.2164948453608,"morula",15,1500
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD3",16,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",6,16.2164948453608,"morula",6,100
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD3",16,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",6,16.2164948453608,"morula",10,166.666666666667
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD4",15,"in","Littermate","8_16","CD1/mixed","Spry4","het","any","wt",2,16.2164948453608,"morula",2,100
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD4",15,"out","Littermate","8_16","CD1/mixed","Spry4","het","any","wt",2,16.2164948453608,"morula",13,650
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD6",18,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",2,16.2164948453608,"morula",2,100
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD6",18,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",2,16.2164948453608,"morula",16,800
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD7",16,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",4,16.2164948453608,"morula",4,100
20170216,20170221,"021617Spry_AD","AD","021617Spry_AD7",16,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",4,16.2164948453608,"morula",12,300
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE1",74,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",32,68.08,"TE",42,131.25
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE10",59,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",26,68.08,"TE",33,126.923076923077
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE11",51,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",20,68.08,"TE",31,155
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE12",65,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",25,68.08,"TE",40,160
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE13",73,"TE","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",29,68.08,"TE",44,151.724137931034
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE2",51,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",17,68.08,"TE",34,200
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE3",90,"TE","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",31,68.08,"TE",59,190.322580645161
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE4",43,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",16,68.08,"TE",27,168.75
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE5",68,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",27,68.08,"TE",41,151.851851851852
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE6",89,"TE","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",29,68.08,"TE",60,206.896551724138
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE7",61,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",16,68.08,"TE",45,281.25
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE8",62,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",29,68.08,"TE",33,113.793103448276
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE9",64,"TE","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",28,68.08,"TE",36,128.571428571429
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF1",30,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",13,26.0963455149502,"morula",13,100
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF1",30,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",13,26.0963455149502,"morula",17,130.769230769231
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF10",31,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",16,26.0963455149502,"morula",16,100
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF10",31,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",16,26.0963455149502,"morula",15,93.75
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF12",24,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",9,26.0963455149502,"morula",9,100
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF12",24,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",9,26.0963455149502,"morula",15,166.666666666667
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF13",32,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",17,26.0963455149502,"TE",15,88.2352941176471
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF2",21,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",10,26.0963455149502,"morula",10,100
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF2",21,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",10,26.0963455149502,"morula",11,110
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF3",23,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",7,26.0963455149502,"morula",7,100
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF3",23,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",7,26.0963455149502,"morula",16,228.571428571429
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF4",28,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",9,26.0963455149502,"morula",9,100
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF4",28,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",9,26.0963455149502,"morula",19,211.111111111111
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF5",22,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",9,26.0963455149502,"morula",9,100
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF5",22,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",9,26.0963455149502,"morula",13,144.444444444444
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF6",22,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",7,26.0963455149502,"morula",7,100
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF6",22,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",7,26.0963455149502,"morula",15,214.285714285714
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF7",18,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",8,26.0963455149502,"morula",8,100
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF7",18,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",8,26.0963455149502,"morula",10,125
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF8",18,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",7,26.0963455149502,"morula",7,100
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF8",18,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",7,26.0963455149502,"morula",11,157.142857142857
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF9",32,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",14,26.0963455149502,"TE",18,128.571428571429
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH1",16,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",8,16.7469879518072,"morula",8,100
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH1",16,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",8,16.7469879518072,"morula",8,100
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH10",21,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",7,16.7469879518072,"morula",7,100
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH10",21,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",7,16.7469879518072,"morula",14,200
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH2",16,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",5,16.7469879518072,"morula",5,100
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH2",16,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",5,16.7469879518072,"morula",11,220
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH3",17,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",7,16.7469879518072,"morula",7,100
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH3",17,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",7,16.7469879518072,"morula",10,142.857142857143
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH4",16,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",6,16.7469879518072,"morula",6,100
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH4",16,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",6,16.7469879518072,"morula",10,166.666666666667
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH5",15,"in","Littermate","8_16","CD1/mixed","Spry4","het","any","wt",5,16.7469879518072,"morula",5,100
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH5",15,"out","Littermate","8_16","CD1/mixed","Spry4","het","any","wt",5,16.7469879518072,"morula",10,200
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH6",16,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",6,16.7469879518072,"morula",6,100
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH6",16,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",6,16.7469879518072,"morula",10,166.666666666667
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH7",16,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",5,16.7469879518072,"morula",5,100
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH7",16,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",5,16.7469879518072,"morula",11,220
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH8",17,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",8,16.7469879518072,"morula",8,100
