"Exp_date","Img_date","Experiment","Litter","Embryo_ID","Cellcount","TE_ICM","Treatment","Stage","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","litter.median","Identity","count","pc.icm"
20170712,20170719,"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV7",86,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,65,"PRE",14,60.8695652173913
20170712,20170719,"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV8",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",21,65,"PRE",8,38.0952380952381
20170712,20170719,"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV9",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,65,"PRE",10,43.4782608695652
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW1",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",27,63,"PRE",10,37.037037037037
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW10",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",29,63,"PRE",16,55.1724137931034
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW2",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",22,63,"PRE",11,50
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW3",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",26,63,"PRE",10,38.4615384615385
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW6",52,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",20,63,"PRE",13,65
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW7",57,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",25,63,"PRE",8,32
20170713,20170719,"071317Pdgfra_AW.wt","AW","071317Pdgfra_AW4",60,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",22,63,"PRE",2,9.09090909090909
20170713,20170719,"071317Pdgfra_AW.wt","AW","071317Pdgfra_AW5",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",27,63,"PRE",23,85.1851851851852
20170713,20170719,"071317Pdgfra_AW.wt","AW","071317Pdgfra_AW8",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",25,63,"PRE",1,4
20170713,20170719,"071317Pdgfra_AW.wt","AW","071317Pdgfra_AW9",54,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",16,63,"PRE",9,56.25
20170725,20170731,"072517Abl_AW.Littermate.Pdgfra.wt","AW","072517Abl_AW10",97,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",33,88,"PRE",15,45.4545454545455
20170725,20170731,"072517Abl_AW.Littermate.Pdgfra.wt","AW","072517Abl_AW11",76,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",19,88,"PRE",8,42.1052631578947
20170725,20170731,"072517Abl_AW.Littermate.Pdgfra.wt","AW","072517Abl_AW9",88,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,88,"PRE",11,47.8260869565217
20170725,20170731,"072517Abl_AX.Littermate.Pdgfra.wt","AX","072517Abl_AX10",68,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,68,"PRE",7,30.4347826086957
20170725,20170731,"072517Abl_AX.Littermate.Pdgfra.wt","AX","072517Abl_AX11",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",27,68,"PRE",12,44.4444444444444
20170725,20170731,"072517Abl_AX.Littermate.Pdgfra.wt","AX","072517Abl_AX12",86,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",26,68,"PRE",14,53.8461538461538
20170725,20170731,"072517Abl_AX.Littermate.Pdgfra.wt","AX","072517Abl_AX8",80,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",21,68,"PRE",9,42.8571428571429
20170725,20170731,"072517Abl_AX.Littermate.Pdgfra.wt","AX","072517Abl_AX9",68,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",18,68,"PRE",10,55.5555555555556
20170728,20170807,"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY4",107,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",30,86,"PRE",14,46.6666666666667
20170728,20170807,"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY5",74,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",19,86,"PRE",9,47.3684210526316
20170728,20170807,"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY6",85,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",17,86,"PRE",10,58.8235294117647
20170728,20170807,"072817Abl_AZ.Littermate.Pdgfra.wt","AZ","072817Abl_AZ7",79,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",25,78,"PRE",9,36
20170728,20170807,"072817Abl_AZ.Littermate.Pdgfra.wt","AZ","072817Abl_AZ8",69,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",25,78,"PRE",10,40
20170728,20170807,"072817Abl_AZ.Littermate.Pdgfra.wt","AZ","072817Abl_AZ9",78,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,78,"PRE",8,34.7826086956522
20170729,20170807,"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY7",86,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",24,86,"PRE",13,54.1666666666667
20170731,20170907,"073117Pdgfra_BJ.het","BJ","073117Pdgfra_BJ1",172,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",73,151,"PRE",41,56.1643835616438
20170731,20170907,"073117Pdgfra_BJ.het","BJ","073117Pdgfra_BJ2",87,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",36,151,"PRE",20,55.5555555555556
20170731,20170907,"073117Pdgfra_BJ.het","BJ","073117Pdgfra_BJ5",151,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",48,151,"PRE",25,52.0833333333333
20170731,20170907,"073117Pdgfra_BJ.ko","BJ","073117Pdgfra_BJ4",168,"ICM","Littermate",">150","CD1/mixed","Pdgfra","ko","any","wt",51,151,"PRE",18,35.2941176470588
20170731,20170907,"073117Pdgfra_BJ.wt","BJ","073117Pdgfra_BJ3",146,"ICM","Littermate","120_150","CD1/mixed","Pdgfra","wt","any","wt",64,151,"PRE",39,60.9375
20170801,20170808,"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA10",68,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",28,68,"PRE",4,14.2857142857143
20170801,20170808,"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA6",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",25,68,"PRE",6,24
20170801,20170808,"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA7",71,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,68,"PRE",12,52.1739130434783
20170801,20170808,"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA8",71,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",25,68,"PRE",7,28
20170801,20170808,"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA9",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",20,68,"PRE",0,0
20170801,20170808,"080117Abl_BB.Littermate.Pdgfra.wt","BB","080117Abl_BB8",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",25,64,"PRE",12,48
20170801,20170811,"080117Abl_BC.Littermate.Pdgfra.wt","BC","080117Abl_BC13",106,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",34,92,"PRE",19,55.8823529411765
20170801,20170811,"080117Abl_BC.Littermate.Pdgfra.wt","BC","080117Abl_BC14",78,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",22,92,"PRE",13,59.0909090909091
20170801,20170811,"080117Abl_BC.Littermate.Pdgfra.wt","BC","080117Abl_BC15",37,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",15,92,"PRE",1,6.66666666666667
20170801,20170811,"080117Abl_BC.Littermate.Pdgfra.wt","BC","080117Abl_BC16",92,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",26,92,"PRE",14,53.8461538461538
20170801,20170811,"080117Abl_BD.Littermate.Pdgfra.wt","BD","080117Abl_BD10",54,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",16,62,"PRE",1,6.25
20170801,20170811,"080117Abl_BD.Littermate.Pdgfra.wt","BD","080117Abl_BD7",54,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",20,62,"PRE",7,35
20170801,20170811,"080117Abl_BD.Littermate.Pdgfra.wt","BD","080117Abl_BD8",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",26,62,"PRE",7,26.9230769230769
20170801,20170811,"080117Abl_BD.Littermate.Pdgfra.wt","BD","080117Abl_BD9",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",30,62,"PRE",7,23.3333333333333
20170804,20170907,"080417Pdgfra_BK.het","BK","080417Pdgfra_BK12",110,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",40,112,"PRE",23,57.5
20170804,20170907,"080417Pdgfra_BK.het","BK","080417Pdgfra_BK2",90,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",29,112,"PRE",17,58.6206896551724
20170804,20170907,"080417Pdgfra_BK.het","BK","080417Pdgfra_BK4",117,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",52,112,"PRE",35,67.3076923076923
20170804,20170907,"080417Pdgfra_BK.het","BK","080417Pdgfra_BK6",112,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",50,112,"PRE",31,62
20170804,20170907,"080417Pdgfra_BK.het","BK","080417Pdgfra_BK8",102,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",35,112,"PRE",21,60
20170804,20170907,"080417Pdgfra_BK.het","BK","080417Pdgfra_BK9",121,"ICM","Littermate","120_150","CD1/mixed","Pdgfra","het","any","wt",38,112,"PRE",21,55.2631578947368
20170804,20170907,"080417Pdgfra_BK.ko","BK","080417Pdgfra_BK11",104,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",27,112,"PRE",8,29.6296296296296
20170804,20170907,"080417Pdgfra_BK.ko","BK","080417Pdgfra_BK13",114,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",25,112,"PRE",11,44
20170804,20170907,"080417Pdgfra_BK.ko","BK","080417Pdgfra_BK3",102,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",33,112,"PRE",19,57.5757575757576
20170804,20170907,"080417Pdgfra_BK.ko","BK","080417Pdgfra_BK5",91,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",31,112,"PRE",6,19.3548387096774
20170804,20170907,"080417Pdgfra_BK.ko","BK","080417Pdgfra_BK7",116,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",43,112,"PRE",11,25.5813953488372
20170804,20170907,"080417Pdgfra_BK.wt","BK","080417Pdgfra_BK1",94,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",37,112,"PRE",25,67.5675675675676
20170804,20170907,"080417Pdgfra_BK.wt","BK","080417Pdgfra_BK10",117,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",43,112,"PRE",23,53.4883720930233
20170814,20170816,"081417Abl_BH.Littermate.Pdgfra.wt","BH","081417Abl_BH6",52,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",20,70,"PRE",5,25
20170814,20170816,"081417Abl_BH.Littermate.Pdgfra.wt","BH","081417Abl_BH7",70,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,70,"PRE",3,13.0434782608696
20170815,20170816,"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK11",99,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",36,64,"PRE",20,55.5555555555556
20170815,20170816,"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK12",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",29,64,"PRE",3,10.3448275862069
20170815,20170816,"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK13",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",27,64,"PRE",0,0
20170815,20170816,"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK14",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",28,64,"PRE",3,10.7142857142857
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A1",71,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",20,64,"PRE",12,60
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A2",34,"ICM","Littermate","32_64","CD1/mixed","any","wt","any","wt",10,64,"PRE",8,80
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A3",76,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",15,64,"PRE",7,46.6666666666667
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A4",70,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",16,64,"PRE",8,50
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A5",64,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",23,64,"PRE",8,34.7826086956522
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A6",64,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",15,64,"PRE",5,33.3333333333333
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A7",62,"ICM","Littermate","32_64","CD1/mixed","any","wt","any","wt",21,64,"PRE",14,66.6666666666667
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A8",64,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",26,64,"PRE",18,69.2307692307692
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A9",63,"ICM","Littermate","32_64","CD1/mixed","any","wt","any","wt",20,64,"PRE",11,55
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B1",95,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",28,94,"PRE",13,46.4285714285714
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B10",107,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",34,94,"PRE",19,55.8823529411765
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B11",106,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",38,94,"PRE",18,47.3684210526316
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B2",88,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",25,94,"PRE",13,52
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B3",94,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",33,94,"PRE",14,42.4242424242424
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B4",83,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",27,94,"PRE",13,48.1481481481481
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B5",89,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",22,94,"PRE",10,45.4545454545455
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B6",105,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",44,94,"PRE",18,40.9090909090909
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B7",90,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",36,94,"PRE",18,50
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B8",85,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",30,94,"PRE",16,53.3333333333333
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B9",94,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",31,94,"PRE",16,51.6129032258064
20170816,20170908,"081617_new-lms_C.wt","C","081617_new-lms_C4",109,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",37,115,"PRE",21,56.7567567567568
20170816,20170908,"081617_new-lms_C.wt","C","081617_new-lms_C6",115,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",40,115,"PRE",19,47.5
20170912,20171914,"091217Pdgfra_BL.het","BL","091217Pdgfra_BL1",100,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",38,100,"PRE",13,34.2105263157895
20170912,20171914,"091217Pdgfra_BL.het","BL","091217Pdgfra_BL2",96,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",33,100,"PRE",13,39.3939393939394
20170912,20171914,"091217Pdgfra_BL.het","BL","091217Pdgfra_BL3",108,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",35,100,"PRE",12,34.2857142857143
20170912,20171914,"091217Pdgfra_BL.het","BL","091217Pdgfra_BL4",78,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",23,100,"PRE",7,30.4347826086957
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL10",107,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",37,100,"PRE",24,64.8648648648649
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL11",97,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",35,100,"PRE",21,60
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL5",113,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",41,100,"PRE",24,58.5365853658537
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL6",95,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",36,100,"PRE",19,52.7777777777778
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL7",101,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",37,100,"PRE",21,56.7567567567568
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL8",101,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",40,100,"PRE",28,70
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL9",83,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",36,100,"PRE",15,41.6666666666667
20170912,20171914,"091217Pdgfra_BM.het","BM","091217Pdgfra_BM1",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",25,64,"PRE",0,0
20170912,20171914,"091217Pdgfra_BM.wt","BM","091217Pdgfra_BM2",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",33,64,"PRE",16,48.4848484848485
20170912,20171914,"091217Pdgfra_BM.wt","BM","091217Pdgfra_BM3",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",30,64,"PRE",15,50
20170912,20171914,"091217Pdgfra_BM.wt","BM","091217Pdgfra_BM4",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",33,64,"PRE",11,33.3333333333333
20170920,20170929,"092017Pdgfra_BO.het","BO","092017Pdgfra_BO1",102,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",24,100,"PRE",12,50
20170920,20170929,"092017Pdgfra_BO.het","BO","092017Pdgfra_BO2",97,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",17,100,"PRE",5,29.4117647058824
20170920,20170929,"092017Pdgfra_BO.het","BO","092017Pdgfra_BO4",85,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",26,100,"PRE",14,53.8461538461538
20170920,20170929,"092017Pdgfra_BO.het","BO","092017Pdgfra_BO5",100,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",37,100,"PRE",23,62.1621621621622
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO10",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",28,100,"PRE",16,57.1428571428571
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO11",96,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",28,100,"PRE",12,42.8571428571429
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO12",109,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",43,100,"PRE",20,46.5116279069767
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO13",100,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",26,100,"PRE",13,50
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO6",83,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",22,100,"PRE",11,50
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO7",106,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",37,100,"PRE",21,56.7567567567568
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO8",106,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",30,100,"PRE",14,46.6666666666667
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO9",88,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",25,100,"PRE",14,56
20170920,20171002,"092017Pdgfra_BN.het","BN","092017Pdgfra_BN1",89,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",39,89,"PRE",16,41.025641025641
20170920,20171002,"092017Pdgfra_BN.het","BN","092017Pdgfra_BN2",49,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",18,89,"PRE",7,38.8888888888889
20170920,20171002,"092017Pdgfra_BN.het","BN","092017Pdgfra_BN3",110,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",38,89,"PRE",22,57.8947368421053
20170920,20171002,"092017Pdgfra_BN.wt","BN","092017Pdgfra_BN4",82,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",24,89,"PRE",7,29.1666666666667
20170920,20171002,"092017Pdgfra_BN.wt","BN","092017Pdgfra_BN5",84,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",28,89,"PRE",12,42.8571428571429
20170920,20171002,"092017Pdgfra_BN.wt","BN","092017Pdgfra_BN6",89,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",29,89,"PRE",13,44.8275862068966
20170920,20171002,"092017Pdgfra_BN.wt","BN","092017Pdgfra_BN7",107,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",42,89,"PRE",26,61.9047619047619
20170920,20171002,"092017Pdgfra_BN.wt","BN","092017Pdgfra_BN8",80,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",33,89,"PRE",18,54.5454545454545
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ1",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",30,64,"PRE",0,0
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ2",71,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",28,64,"PRE",2,7.14285714285714
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ3",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",26,64,"PRE",1,3.84615384615385
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ5",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",31,64,"PRE",5,16.1290322580645
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ6",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",33,64,"PRE",0,0
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ7",47,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",19,64,"PRE",0,0
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ8",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",27,64,"PRE",0,0
20170921,20170929,"092117Pdgfra_BQ.wt","BQ","092117Pdgfra_BQ4",68,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",28,64,"PRE",0,0
20170922,20171002,"092217Pdgfra_BR.het","BR","092217Pdgfra_BR1",35,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",16,36,"PRE",0,0
20170922,20171002,"092217Pdgfra_BR.het","BR","092217Pdgfra_BR2",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",30,36,"PRE",0,0
