"Experiment","Litter","Embryo_ID","Exp_date","Img_date","Cellcount","TE_ICM","Treatment","target","Recovery","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","group.median","litter.median.t0","Cell_diff","Stage.t0","Cellcount_t0","Identity.hc","count","Gene3","Genotype3","target_t0","pc.icm"
"072817Abl_AY.Ablated.Pdgfra.het","AY","072817Abl_AY1",20170728,20170807,88,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",8,115,86,"kill_all","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AY.Ablated.Pdgfra.het","AY","072817Abl_AY2",20170728,20170807,115,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",19,115,86,"kill_all","[70,90)",0,"EPI.lo",3,NA,NA,NA,15.7894736842105
"072817Abl_AY.Control.Pdgfra.het","AY","072817Abl_AY3",20170728,20170807,115,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",24,115,86,"zero","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY4",20170728,20170807,107,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",30,86,86,"zero","[70,90)",107,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY5",20170728,20170807,74,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",19,86,86,"zero","[70,90)",74,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY6",20170728,20170807,85,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",17,86,86,"zero","[70,90)",85,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY7",20170729,20170807,86,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",24,86,86,"zero","[70,90)",86,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AZ.Ablated.Pdgfra.het","AZ","072817Abl_AZ1",20170728,20170807,99,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",10,98,78,"kill_all","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AZ.Ablated.Pdgfra.het","AZ","072817Abl_AZ2",20170728,20170807,98,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",21,98,78,"kill_all","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AZ.Control.Pdgfra.wt","AZ","072817Abl_AZ4",20170728,20170807,117,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",31,117,78,"zero","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AZ.Control.Pdgfra.wt","AZ","072817Abl_AZ5",20170728,20170807,109,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",30,117,78,"zero","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AZ.Control.Pdgfra.wt","AZ","072817Abl_AZ6",20170728,20170807,131,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",46,117,78,"zero","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AZ.Littermate.Pdgfra.wt","AZ","072817Abl_AZ7",20170728,20170807,79,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,78,78,"zero","[70,90)",79,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AZ.Littermate.Pdgfra.wt","AZ","072817Abl_AZ8",20170728,20170807,69,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,78,78,"zero","[70,90)",69,"EPI.lo",0,NA,NA,NA,0
"072817Abl_AZ.Littermate.Pdgfra.wt","AZ","072817Abl_AZ9",20170728,20170807,78,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,78,78,"zero","[70,90)",78,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BA.Ablated.Pdgfra.het","BA","080117Abl_BA1",20170801,20170808,90,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",9,82,68,"kill_all","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BA.Ablated.Pdgfra.het","BA","080117Abl_BA2",20170801,20170808,82,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",13,82,68,"kill_all","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BA.Ablated.Pdgfra.het","BA","080117Abl_BA3",20170801,20170808,66,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",11,82,68,"kill_all","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BA.Control.Pdgfra.het","BA","080117Abl_BA4",20170801,20170808,100,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",22,105,68,"zero","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BA.Control.Pdgfra.het","BA","080117Abl_BA5",20170801,20170808,105,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",32,105,68,"zero","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA10",20170801,20170808,68,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",28,68,68,"zero","[50,70)",68,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA6",20170801,20170808,63,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,68,68,"zero","[50,70)",63,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA7",20170801,20170808,71,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,68,68,"zero","[50,70)",71,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA8",20170801,20170808,71,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,68,68,"zero","[50,70)",71,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA9",20170801,20170808,62,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",20,68,68,"zero","[50,70)",62,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BB.Ablated.Pdgfra.het","BB","080117Abl_BB1",20170801,20170808,95,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",16,93,64,"kill_0.5","[50,70)",0,"EPI.lo",1,NA,NA,NA,6.25
"080117Abl_BB.Ablated.Pdgfra.het","BB","080117Abl_BB2",20170801,20170808,93,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",17,93,64,"kill_0.5","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BB.Ablated.Pdgfra.het","BB","080117Abl_BB3",20170801,20170808,79,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",21,93,64,"kill_0.5","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BB.Ablated.Pdgfra.het","BB","080117Abl_BB4",20170801,20170808,86,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",26,93,64,"kill_0.5","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BB.Control.Pdgfra.het","BB","080117Abl_BB5",20170801,20170808,101,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",29,101,64,"zero","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BB.Control.Pdgfra.het","BB","080117Abl_BB6",20170801,20170808,111,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",23,101,64,"zero","[50,70)",0,"EPI.lo",1,NA,NA,NA,4.34782608695652
"080117Abl_BB.Control.Pdgfra.het","BB","080117Abl_BB7",20170801,20170808,89,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",24,101,64,"zero","[50,70)",0,"EPI.lo",4,NA,NA,NA,16.6666666666667
"080117Abl_BB.Littermate.Pdgfra.wt","BB","080117Abl_BB8",20170801,20170808,64,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,64,64,"zero","[50,70)",64,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Ablated.Pdgfra.het","BC","080117Abl_BC1",20170801,20170811,83,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",19,83,92,"kill_0.25","[90,110)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Ablated.Pdgfra.het","BC","080117Abl_BC2",20170801,20170811,102,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",21,83,92,"kill_0.25","[90,110)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Ablated.Pdgfra.het","BC","080117Abl_BC3",20170801,20170811,101,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",28,83,92,"kill_0.25","[90,110)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Ablated.Pdgfra.het","BC","080117Abl_BC4",20170801,20170811,76,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",16,83,92,"kill_0.5","[90,110)",0,"EPI.lo",2,NA,NA,NA,12.5
"080117Abl_BC.Ablated.Pdgfra.het","BC","080117Abl_BC5",20170801,20170811,78,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",11,83,92,"kill_0.5","[90,110)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Ablated.Pdgfra.het","BC","080117Abl_BC6",20170801,20170811,83,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",20,83,92,"kill_0.5","[90,110)",0,"EPI.lo",1,NA,NA,NA,5
"080117Abl_BC.Control.Pdgfra.het","BC","080117Abl_BC7",20170801,20170811,98,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",22,102,92,"zero","[90,110)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Control.Pdgfra.het","BC","080117Abl_BC8",20170801,20170811,110,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",30,102,92,"zero","[90,110)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Control.Pdgfra.wt","BC","080117Abl_BC10",20170801,20170811,94,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",21,102,92,"zero","[90,110)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Control.Pdgfra.wt","BC","080117Abl_BC11",20170801,20170811,115,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",34,102,92,"zero","[90,110)",0,"EPI.lo",1,NA,NA,NA,2.94117647058824
"080117Abl_BC.Control.Pdgfra.wt","BC","080117Abl_BC12",20170801,20170811,86,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",24,102,92,"zero","[90,110)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Control.Pdgfra.wt","BC","080117Abl_BC9",20170801,20170811,102,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",37,102,92,"zero","[90,110)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Littermate.Pdgfra.wt","BC","080117Abl_BC13",20170801,20170811,106,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",34,92,92,"zero","[90,110)",106,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Littermate.Pdgfra.wt","BC","080117Abl_BC14",20170801,20170811,78,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",22,92,92,"zero","[90,110)",78,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Littermate.Pdgfra.wt","BC","080117Abl_BC15",20170801,20170811,37,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",15,92,92,"zero","[90,110)",37,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BC.Littermate.Pdgfra.wt","BC","080117Abl_BC16",20170801,20170811,92,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",26,92,92,"zero","[90,110)",92,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BD.Ablated.Pdgfra.het","BD","080117Abl_BD1",20170801,20170811,106,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",25,106,62,"kill_0.5","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BD.Ablated.Pdgfra.het","BD","080117Abl_BD2",20170801,20170811,106,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",31,106,62,"kill_0.25","[50,70)",0,"EPI.lo",7,NA,NA,NA,22.5806451612903
"080117Abl_BD.Ablated.Pdgfra.het","BD","080117Abl_BD3",20170801,20170811,71,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",11,106,62,"kill_0.25","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BD.Control.Pdgfra.het","BD","080117Abl_BD4",20170801,20170811,88,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",23,99,62,"zero","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BD.Control.Pdgfra.het","BD","080117Abl_BD5",20170801,20170811,99,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",23,99,62,"zero","[50,70)",0,"EPI.lo",1,NA,NA,NA,4.34782608695652
"080117Abl_BD.Control.Pdgfra.het","BD","080117Abl_BD6",20170801,20170811,118,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",34,99,62,"zero","[50,70)",0,"EPI.lo",5,NA,NA,NA,14.7058823529412
"080117Abl_BD.Littermate.Pdgfra.wt","BD","080117Abl_BD10",20170801,20170811,54,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",16,62,62,"zero","[50,70)",54,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BD.Littermate.Pdgfra.wt","BD","080117Abl_BD7",20170801,20170811,54,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",20,62,62,"zero","[50,70)",54,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BD.Littermate.Pdgfra.wt","BD","080117Abl_BD8",20170801,20170811,64,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",26,62,62,"zero","[50,70)",64,"EPI.lo",0,NA,NA,NA,0
"080117Abl_BD.Littermate.Pdgfra.wt","BD","080117Abl_BD9",20170801,20170811,62,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",30,62,62,"zero","[50,70)",62,"EPI.lo",0,NA,NA,NA,0
"081417Abl_BH.Ablated.Pdgfra.het","BH","081417Abl_BH1",20170814,20170816,64,"ICM","Ablated","PRE","30min","CD1/mixed","Pdgfra","het","R26","wt",25,68,70,"kill_0.75","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"081417Abl_BH.Ablated.Pdgfra.het","BH","081417Abl_BH2",20170814,20170816,72,"ICM","Ablated","PRE","25min","CD1/mixed","Pdgfra","het","R26","wt",32,68,70,"kill_0.75","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"081417Abl_BH.Ablated.Pdgfra.het","BH","081417Abl_BH3",20170814,20170816,68,"ICM","Ablated","PRE","20min","CD1/mixed","Pdgfra","het","R26","wt",26,68,70,"kill_0.75","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"081417Abl_BH.Control.Pdgfra.het","BH","081417Abl_BH4",20170814,20170816,67,"ICM","Control","none","15min","CD1/mixed","Pdgfra","het","R26","wt",25,67,70,"zero","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"081417Abl_BH.Control.Pdgfra.het","BH","081417Abl_BH5",20170814,20170816,62,"ICM","Control","none","10min","CD1/mixed","Pdgfra","het","R26","wt",32,67,70,"zero","[70,90)",0,"EPI.lo",0,NA,NA,NA,0
"081417Abl_BH.Littermate.Pdgfra.wt","BH","081417Abl_BH6",20170814,20170816,52,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",20,70,70,"zero","[70,90)",52,"EPI.lo",0,NA,NA,NA,0
"081417Abl_BH.Littermate.Pdgfra.wt","BH","081417Abl_BH7",20170814,20170816,70,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,70,70,"zero","[70,90)",70,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Ablated.Pdgfra.het","BK","081517Abl_BK1",20170815,20170816,75,"ICM","Ablated","PRE","60min","CD1/mixed","Pdgfra","het","R26","wt",23,60,64,"kill_0.25","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Ablated.Pdgfra.het","BK","081517Abl_BK2",20170815,20170816,60,"ICM","Ablated","PRE","55min","CD1/mixed","Pdgfra","het","R26","wt",25,60,64,"kill_0.25","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Ablated.Pdgfra.het","BK","081517Abl_BK3",20170815,20170816,60,"ICM","Ablated","PRE","50min","CD1/mixed","Pdgfra","het","R26","wt",26,60,64,"kill_0.25","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Ablated.Pdgfra.het","BK","081517Abl_BK5",20170815,20170816,60,"ICM","Ablated","PRE","40min","CD1/mixed","Pdgfra","het","R26","wt",30,60,64,"kill_0.25","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Control.Pdgfra.het","BK","081517Abl_BK10",20170815,20170816,60,"ICM","Control","none","35min","CD1/mixed","Pdgfra","het","R26","wt",28,61,64,"zero","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Control.Pdgfra.het","BK","081517Abl_BK6",20170815,20170816,66,"ICM","Control","none","55min","CD1/mixed","Pdgfra","het","R26","wt",29,61,64,"zero","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Control.Pdgfra.het","BK","081517Abl_BK7",20170815,20170816,61,"ICM","Control","none","50min","CD1/mixed","Pdgfra","het","R26","wt",26,61,64,"zero","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Control.Pdgfra.het","BK","081517Abl_BK8",20170815,20170816,81,"ICM","Control","none","45min","CD1/mixed","Pdgfra","het","R26","wt",24,61,64,"zero","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Control.Pdgfra.het","BK","081517Abl_BK9",20170815,20170816,60,"ICM","Control","none","45min","CD1/mixed","Pdgfra","het","R26","wt",21,61,64,"zero","[50,70)",0,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK11",20170815,20170816,99,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",36,64,64,"zero","[50,70)",99,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK12",20170815,20170816,61,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",29,64,64,"zero","[50,70)",61,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK13",20170815,20170816,64,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",27,64,64,"zero","[50,70)",64,"EPI.lo",0,NA,NA,NA,0
"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK14",20170815,20170816,62,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",28,64,64,"zero","[50,70)",62,"EPI.lo",0,NA,NA,NA,0
"082219Abl_FG.Littermate.Pdgfra.het","FG","082219Abl_FG10",20190822,20190911,32,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","het","R26","mKate/+",12,38,38,"zero","[30,50)",32,"EPI.lo",0,NA,NA,NA,0
"082219Abl_FG.Littermate.Pdgfra.het","FG","082219Abl_FG3",20190822,20190911,30,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","het","R26","mKate/+",12,38,38,"zero","[30,50)",30,"EPI.lo",0,NA,NA,NA,0
"082219Abl_FG.Littermate.Pdgfra.het","FG","082219Abl_FG4",20190822,20190911,50,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","het","R26","mKate/+",18,38,38,"zero","[30,50)",50,"EPI.lo",0,NA,NA,NA,0
"082219Abl_FG.Littermate.Pdgfra.het","FG","082219Abl_FG6",20190822,20190911,14,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","het","R26","mKate/+",2,38,38,"zero","[30,50)",14,"EPI.lo",0,NA,NA,NA,0
"082219Abl_FG.Littermate.Pdgfra.wt","FG","082219Abl_FG1",20190822,20190911,31,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",16,38,38,"zero","[30,50)",31,"EPI.lo",0,NA,NA,NA,0
"082219Abl_FG.Littermate.Pdgfra.wt","FG","082219Abl_FG2",20190822,20190911,63,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",32,38,38,"zero","[30,50)",63,"EPI.lo",0,NA,NA,NA,0
"082219Abl_FG.Littermate.Pdgfra.wt","FG","082219Abl_FG5",20190822,20190911,19,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",4,38,38,"zero","[30,50)",19,"EPI.lo",0,NA,NA,NA,0
"082219Abl_FG.Littermate.Pdgfra.wt","FG","082219Abl_FG7",20190822,20190911,32,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",11,38,38,"zero","[30,50)",32,"EPI.lo",0,NA,NA,NA,0
"082219Abl_FG.Littermate.Pdgfra.wt","FG","082219Abl_FG8",20190822,20190911,38,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",16,38,38,"zero","[30,50)",38,"EPI.lo",0,NA,NA,NA,0
"082219Abl_FG.Littermate.Pdgfra.wt","FG","082219Abl_FG9",20190822,20190911,41,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",13,38,38,"zero","[30,50)",41,"EPI.lo",0,NA,NA,NA,0
"082619Abl_FH.Ablated.Pdgfra.het","FH","082619Abl_FH3",20190826,20190830,105,"ICM","Ablated","EPI+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",16,88,85,"kill_all","[70,90)",85,"EPI.lo",0,NA,NA,NA,0
"082619Abl_FH.Ablated.Pdgfra.het","FH","082619Abl_FH4",20190826,20190830,88,"ICM","Ablated","EPI+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",9,88,85,"kill_all","[70,90)",90,"EPI.lo",0,NA,NA,NA,0
"082619Abl_FH.Ablated.Pdgfra.het","FH","082619Abl_FH5",20190826,20190830,70,"ICM","Ablated","EPI","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",3,88,85,"kill_all","[70,90)",70,"EPI.lo",0,NA,NA,NA,0
"082619Abl_FH.Ablated.Pdgfra.het","FH","082619Abl_FH6",20190826,20190830,87,"ICM","Ablated","EPI","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",26,88,85,"kill_all","[70,90)",94,"EPI.lo",0,NA,NA,NA,0
"082619Abl_FH.Control.Pdgfra.wt","FH","082619Abl_FH1",20190826,20190830,77,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",12,90,85,"zero","[70,90)",71,"EPI.lo",0,NA,NA,NA,0
"082619Abl_FH.Control.Pdgfra.wt","FH","082619Abl_FH2",20190826,20190830,90,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",14,90,85,"zero","[70,90)",63,"EPI.lo",0,NA,NA,NA,0
"082619Abl_FH.Random.Pdgfra.wt","FH","082619Abl_FH7",20190826,20190830,89,"ICM","Random","EPI","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",14,89,85,"kill_all","[70,90)",90,"EPI.lo",0,NA,NA,NA,0
"082619Abl_FH.Random.Pdgfra.wt","FH","082619Abl_FH8",20190826,20190830,73,"ICM","Random","EPI","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",5,89,85,"kill_all","[70,90)",65,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FI.Littermate.Pdgfra.wt","FI","082819Abl_FI1",20190828,20190911,33,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",11,33,33,"zero","[30,50)",33,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FI.Littermate.Pdgfra.wt","FI","082819Abl_FI2",20190828,20190911,38,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",15,33,33,"zero","[30,50)",38,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FI.Littermate.Pdgfra.wt","FI","082819Abl_FI3",20190828,20190911,32,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",16,33,33,"zero","[30,50)",32,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FI.Littermate.Pdgfra.wt","FI","082819Abl_FI4",20190828,20190911,30,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",14,33,33,"zero","[30,50)",30,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FI.Littermate.Pdgfra.wt","FI","082819Abl_FI5",20190828,20190911,34,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",16,33,33,"zero","[30,50)",34,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FI.Littermate.Pdgfra.wt","FI","082819Abl_FI6",20190828,20190911,26,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",11,33,33,"zero","[30,50)",26,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FI.Littermate.Pdgfra.wt","FI","082819Abl_FI7",20190828,20190911,35,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",15,33,33,"zero","[30,50)",35,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FI.Littermate.Pdgfra.wt","FI","082819Abl_FI8",20190828,20190911,31,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",11,33,33,"zero","[30,50)",31,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FI.Littermate.Pdgfra.wt","FI","082819Abl_FI9",20190828,20190911,43,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",15,33,33,"zero","[30,50)",43,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FJ.Littermate.Pdgfra.wt","FJ","082819Abl_FJ1",20190828,20190911,44,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",17,52,52,"zero","[50,70)",44,"EPI.lo",0,NA,NA,NA,0
"082819Abl_FJ.Littermate.Pdgfra.wt","FJ","082819Abl_FJ10",20190828,20190911,52,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",22,52,52,"zero","[50,70)",52,"EPI.lo",0,NA,NA,NA,0
