Exp_date,Img_date,Experiment,Litter,Embryo_ID,Gene1,Genotype1,Gene2,Genotype2,Gene3,Genotype3,Background,Treatment,target,target_t0,target_killed,Tt_stage,Cellcount_t0,Recovery,Cell_diff,Experimenter,MINS_correct
20190319,20190326,031919Abl_ET,ET,031919Abl_ET3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,10,6,tbd,76,24h,kill_0.5,NS,SR
20190319,20190326,031919Abl_ET,ET,031919Abl_ET4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,11,6,tbd,63,24h,kill_0.5,NS,SR
20190319,20190326,031919Abl_ET,ET,031919Abl_ET5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,86,24h,zero,NS,SR
20190319,20190326,031919Abl_ET,ET,031919Abl_ET6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,10,tbd,89,24h,kill_all,NS,SR
20190319,20190326,031919Abl_ET,ET,031919Abl_ET7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,9,tbd,63,24h,kill_all,NS,SR
20190319,20190326,031919Abl_ET,ET,031919Abl_ET8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,86,24h,kill_all,NS,SR
20190320,20190326,032019Abl_EU,EU,032019Abl_EU1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,8,8,tbd,90,24h,kill_all,NS,SR
20190320,20190326,032019Abl_EU,EU,032019Abl_EU2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Test,PRE,NA,0,tbd,,24h,zero,NS,SR
20190320,20190326,032019Abl_EU,EU,032019Abl_EU3,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,84,24h,zero,NS,SR
20190320,20190326,032019Abl_EU,EU,032019Abl_EU4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,9,9,tbd,71,24h,kill_all,NS,SR
20190320,20190326,032019Abl_EU,EU,032019Abl_EU5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,9,9,tbd,102,24h,kill_all,NS,SR
20190320,20190326,032019Abl_EU,EU,032019Abl_EU6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,79,24h,kill_all,NS,SR
20190320,20190326,032019Abl_EU,EU,032019Abl_EU7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,66,24h,kill_all,NS,SR
20190320,20190326,032019Abl_EU,EU,032019Abl_EU8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,10,tbd,72,24h,kill_all,NS,SR
20190320,20190326,032019Abl_EU,EU,032019Abl_EU9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,12,tbd,73,24h,kill_all,NS,SR
20190328,20190403,032819Abl_EV,EV,032819Abl_EV1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Test,EPI,NA,,tbd,39,24h,kill_all,NS,
20190328,20190403,032819Abl_EV,EV,032819Abl_EV2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,4,tbd,61,24h,kill_0.5,NS,SR
20190328,20190403,032819Abl_EV,EV,032819Abl_EV3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,9,8,tbd,83,24h,kill_all,NS,SR
20190328,20190403,032819Abl_EV,EV,032819Abl_EV4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,5,tbd,86,24h,kill_0.5,NS,SR
20190328,20190403,032819Abl_EV,EV,032819Abl_EV5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,72,24h,zero,NS,SR
20190328,20190403,032819Abl_EV,EV,032819Abl_EV6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,71,24h,kill_all,NS,SR
20190328,20190403,032819Abl_EV,EV,032819Abl_EV7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,7,tbd,63,24h,kill_all,NS,SR
20190328,20190403,032819Abl_EV,EV,032819Abl_EV8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,7,tbd,55,24h,kill_all,NS,SR
20190506,20190515,050619Abl_EW,EW,050619Abl_EW1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,11,5,tbd,,24h,kill_0.5,NS,
20190506,20190515,050619Abl_EW,EW,050619Abl_EW2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,17,8,tbd,,24h,kill_0.5,NS,
20190506,20190515,050619Abl_EW,EW,050619Abl_EW3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,11,6,tbd,,24h,kill_0.5,NS,
20190506,20190515,050619Abl_EW,EW,050619Abl_EW4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,
20190506,20190515,050619Abl_EW,EW,050619Abl_EW5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,
20190506,20190515,050619Abl_EW,EW,050619Abl_EW6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,11,tbd,,24h,kill_all,NS,
20190506,20190515,050619Abl_EW,EW,050619Abl_EW7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,14,tbd,,24h,kill_all,NS,
20190506,20190515,050619Abl_EW,EW,050619Abl_EW8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,12,tbd,,24h,kill_all,NS,
20190506,20190515,050619Abl_EW,EW,050619Abl_EW9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,14,tbd,,24h,kill_all,NS,
20190508,20190515,050819Abl_EX,EX,050819Abl_EX1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,,24h,zero,NS,SR
20190508,20190515,050819Abl_EX,EX,050819Abl_EX2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,,24h,zero,NS,SR
20190508,20190515,050819Abl_EX,EX,050819Abl_EX3,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,,24h,zero,NS,SR
20190508,20190515,050819Abl_EX,EX,050819Abl_EX4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,,24h,zero,NS,SR
20190508,20190515,050819Abl_EX,EX,050819Abl_EX5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,,24h,zero,NS,SR
20190508,20190515,050819Abl_EX,EX,050819Abl_EX6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,,24h,zero,NS,SR
20190508,20190515,050819Abl_EX,EX,050819Abl_EX7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,,24h,zero,NS,SR
20190508,20190515,050819Abl_EY,EY,050819Abl_EY1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,100,24h,zero,NS,NS
20190508,20190515,050819Abl_EY,EY,050819Abl_EY2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,9,4,tbd,91,24h,kill_0.5,NS,NS
20190508,20190515,050819Abl_EY,EY,050819Abl_EY3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,12,6,tbd,77,24h,kill_0.5,NS,NS
20190508,20190515,050819Abl_EY,EY,050819Abl_EY4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,10,5,tbd,90,24h,kill_0.5,NS,NS
20190508,20190515,050819Abl_EY,EY,050819Abl_EY5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,15,7,tbd,80,24h,kill_0.5,NS,NS
20190508,20190515,050819Abl_EY,EY,050819Abl_EY6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,15,7,tbd,70,24h,kill_0.5,NS,NS
20190508,20190515,050819Abl_EY,EY,050819Abl_EY7,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,12,7,tbd,70,24h,kill_0.5,NS,NS
20190508,20190515,050819Abl_EY,EY,050819Abl_EY8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,12,tbd,68,24h,kill_all,NS,NS
20190508,20190515,050819Abl_EY,EY,050819Abl_EY9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,12,tbd,69,24h,kill_all,NS,NS
20190508,20190515,050819Abl_EZ,EZ,050819Abl_EZ1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,61,24h,zero,NS,SR
20190508,,050819Abl_EZ,EZ,050819Abl_EZ2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,26,24h,zero,NS,SR
20190508,20190515,050819Abl_EZ,EZ,050819Abl_EZ3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,7,4,tbd,49,24h,kill_0.5,NS,SR
20190508,20190515,050819Abl_EZ,EZ,050819Abl_EZ4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,4,2,tbd,75,24h,kill_0.5,NS,
20190508,20190515,050819Abl_EZ,EZ,050819Abl_EZ5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,1,0,tbd,36,24h,zero,NS,
20190508,20190515,050819Abl_EZ,EZ,050819Abl_EZ6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,4,2,tbd,60,24h,kill_0.5,NS,
20190508,20190515,050819Abl_EZ,EZ,050819Abl_EZ7,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,7,4,tbd,50,24h,kill_0.5,NS,
20190514,20190524,051419Abl_FA,FA,051419Abl_FA1,Pdgfra,het,R26,mKate/mKate,Fgf4,het,CD1/mixed,Ablated,PRE,8,4,tbd,72,24h,kill_0.5,NS,SR
20190514,20190524,051419Abl_FA,FA,051419Abl_FA2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,77,24h,zero,NS,SR
20190514,20190524,051419Abl_FA,FA,051419Abl_FA3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,11,4,tbd,93,24h,kill_0.5,NS,SR
20190514,20190524,051419Abl_FA,FA,051419Abl_FA4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,74,24h,kill_all,NS,SR
20190514,20190524,051419Abl_FA,FA,051419Abl_FA5,Pdgfra,wt,R26,mKate/mKate,Fgf4,het,CD1/mixed,Random,PRE,NA,8,tbd,62,24h,kill_all,NS,SR
20190514,20190524,051419Abl_FA,FA,051419Abl_FA6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,63,24h,kill_all,NS,SR
20190514,20190524,051419Abl_FA,FA,051419Abl_FA7,Pdgfra,wt,R26,mKate/mKate,Fgf4,het,CD1/mixed,Control,PRE,NA,0,tbd,77,24h,zero,NS,SR
20190514,20190524,051419Abl_FA,FA,051419Abl_FA8,Pdgfra,wt,R26,mKate/mKate,Fgf4,het,CD1/mixed,Control,PRE,NA,0,tbd,100,24h,zero,NS,SR
20190514,20190524,051419Abl_FA,FA,051419Abl_FA9,Pdgfra,het,R26,mKate/mKate,Fgf4,unknown,CD1/mixed,Ablated,PRE,4,3,tbd,58,24h,kill_0.75,NS,SR
20190521,20190524,052119Abl_FB,FB,052119Abl_FB1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,68,24h,zero,NS,NS
20190521,20190524,052119Abl_FB,FB,052119Abl_FB2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,64,24h,zero,NS,NS
20190521,20190524,052119Abl_FB,FB,052119Abl_FB3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,12,5,tbd,81,24h,kill_0.5,NS,NS
20190521,20190524,052119Abl_FB,FB,052119Abl_FB4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,8,4,tbd,63,24h,kill_0.5,NS,NS
20190521,20190524,052119Abl_FB,FB,052119Abl_FB5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,10,5,tbd,65,24h,kill_0.5,NS,NS
20190521,20190524,052119Abl_FB,FB,052119Abl_FB6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,9,5,tbd,74,24h,kill_0.5,NS,NS
20190521,20190524,052119Abl_FB,FB,052119Abl_FB7,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,10,5,tbd,76,24h,kill_0.5,NS,NS
20190521,20190524,052119Abl_FB,FB,052119Abl_FB8,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,16,8,tbd,99,24h,kill_0.5,NS,NS
20190521,20190524,052119Abl_FB,FB,052119Abl_FB9,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,6,3,tbd,70,24h,kill_0.5,NS,NS
20190521,20190524,052119Abl_FC,FC,052119Abl_FC1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,63,24h,zero,NS,SR
20190521,20190524,052119Abl_FC,FC,052119Abl_FC2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,57,24h,zero,NS,SR
20190521,20190524,052119Abl_FC,FC,052119Abl_FC3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,50,24h,zero,NS,SR
20190521,20190524,052119Abl_FC,FC,052119Abl_FC4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,9,5,tbd,68,24h,kill_0.5,NS,SR
20190521,20190524,052119Abl_FC,FC,052119Abl_FC5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,12,6,tbd,65,24h,kill_0.5,NS,SR
20190521,20190524,052119Abl_FC,FC,052119Abl_FC6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,10,tbd,60,24h,kill_all,NS,SR
20190521,20190524,052119Abl_FC,FC,052119Abl_FC7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,10,tbd,80,24h,kill_all,NS,SR
20190528,20190603,052819Abl_FD,FD,052819Abl_FD1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,102,24h,zero,NS,SR
20190528,20190603,052819Abl_FD,FD,052819Abl_FD3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,16,7,tbd,97,24h,kill_0.5,NS,SR
20190528,20190603,052819Abl_FD,FD,052819Abl_FD4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,11,7,tbd,78,24h,kill_0.75,NS,SR
20190528,20190603,052819Abl_FD,FD,052819Abl_FD5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,9,4,tbd,93,24h,kill_0.5,NS,SR
20190528,20190603,052819Abl_FD,FD,052819Abl_FD6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,15,7,tbd,105,24h,kill_0.5,NS,SR
20190528,20190603,052819Abl_FD,FD,052819Abl_FD7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,91,24h,kill_all,NS,SR
20190528,20190603,052819Abl_FD,FD,052819Abl_FD8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,10,tbd,96,24h,kill_all,NS,SR
20190528,20190603,052819Abl_FD,FD,052819Abl_FD9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,89,24h,kill_all,NS,SR
20190709,20190717,070919Abl_FE,FE,070919Abl_FE1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,60,24h,zero,NS,NS
20190709,20190717,070919Abl_FE,FE,070919Abl_FE2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,89,24h,zero,NS,NS
20190709,20190717,070919Abl_FE,FE,070919Abl_FE3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,10,5,tbd,62,24h,kill_0.5,NS,NS
20190709,20190717,070919Abl_FE,FE,070919Abl_FE4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,13,7,tbd,64,24h,kill_0.5,NS,NS
20190709,20190717,070919Abl_FE,FE,070919Abl_FE5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,10,5,tbd,57,24h,kill_0.5,NS,NS
20190709,20190717,070919Abl_FE,FE,070919Abl_FE6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,9,5,tbd,70,24h,kill_0.5,NS,NS
20190709,20190717,070919Abl_FE,FE,070919Abl_FE7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,13,tbd,65,24h,kill_all,NS,NS
20190709,20190717,070919Abl_FE,FE,070919Abl_FE8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,39,24h,zero,NS,NS
20190709,20190717,070919Abl_FF,FF,070919Abl_FF1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,81,24h,zero,NS,NS
20190709,20190717,070919Abl_FF,FF,070919Abl_FF2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,9,5,tbd,86,24h,kill_0.5,NS,NS
20190709,20190717,070919Abl_FF,FF,070919Abl_FF3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE+DP,11,6,tbd,66,24h,kill_0.5,NS,NS
20190709,20190717,070919Abl_FF,FF,070919Abl_FF4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,8,4,tbd,75,24h,kill_0.5,NS,NS
20190709,20190717,070919Abl_FF,FF,070919Abl_FF5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,11,5,tbd,69,24h,kill_0.5,NS,NS
20190826,20190830,082619Abl_FH,FH,082619Abl_FH1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,71,24h,zero,NS,NS
20190826,20190830,082619Abl_FH,FH,082619Abl_FH2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,63,24h,zero,NS,NS
20190826,20190830,082619Abl_FH,FH,082619Abl_FH3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI+DP,8,8,tbd,85,24h,kill_all,NS,NS
20190826,20190830,082619Abl_FH,FH,082619Abl_FH4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI+DP,12,12,tbd,90,24h,kill_all,NS,NS
20190826,20190830,082619Abl_FH,FH,082619Abl_FH5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,8,tbd,70,24h,kill_all,NS,NS
20190826,20190830,082619Abl_FH,FH,082619Abl_FH6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,14,13,tbd,94,24h,kill_all,NS,NS
20190826,20190830,082619Abl_FH,FH,082619Abl_FH7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,10,tbd,90,24h,kill_all,NS,NS
20190826,20190830,082619Abl_FH,FH,082619Abl_FH8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,65,24h,kill_all,NS,NS
20190822,20190911,082219Abl_FG,FG,082219Abl_FG1,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190822,20190911,082219Abl_FG,FG,082219Abl_FG2,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190822,20190911,082219Abl_FG,FG,082219Abl_FG3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190822,20190911,082219Abl_FG,FG,082219Abl_FG4,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190822,20190911,082219Abl_FG,FG,082219Abl_FG5,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190822,20190911,082219Abl_FG,FG,082219Abl_FG6,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190822,20190911,082219Abl_FG,FG,082219Abl_FG7,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190822,20190911,082219Abl_FG,FG,082219Abl_FG8,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190822,20190911,082219Abl_FG,FG,082219Abl_FG9,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190822,20190911,082219Abl_FG,FG,082219Abl_FG10,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FI,FI,082819Abl_FI1,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FI,FI,082819Abl_FI2,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FI,FI,082819Abl_FI3,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FI,FI,082819Abl_FI4,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FI,FI,082819Abl_FI5,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FI,FI,082819Abl_FI6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FI,FI,082819Abl_FI7,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FI,FI,082819Abl_FI8,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FI,FI,082819Abl_FI9,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ1,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ2,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ3,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ4,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ5,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ7,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ8,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ9,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ10,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
20190828,20190911,082819Abl_FJ,FJ,082819Abl_FJ11,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,none,NA,0,tbd,,0min,zero,NS,NS
