Exp_date,Img_date,Experiment,Litter,Embryo_ID,Gene1,Genotype1,Gene2,Genotype2,ESC_line,Treatment,ES_culture,H_cells,D_cells,Culture_time,Tt_stage,ESC_t0,Cre,Technique,Experimenter,MINS_correct
20190620,2090627,062019Xim_F4_EU,EU,062019Xim_F4_EU2,Fgf4,tbd,any,wt,NA,Control,NA,8,0,56h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EU,EU,062019Xim_F4_EU3,Fgf4,tbd,any,wt,NA,Control,NA,8,0,56h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EU,EU,062019Xim_F4_EU4,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EU,EU,062019Xim_F4_EU5,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EU,EU,062019Xim_F4_EU6,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EU,EU,062019Xim_F4_EU7,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EU,EU,062019Xim_F4_EU8,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EU,EU,062019Xim_F4_EU9,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EU,EU,062019Xim_F4_EU10,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EV,EV,062019Xim_F4_EV1,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EV,EV,062019Xim_F4_EV2,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EV,EV,062019Xim_F4_EV3,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EV,EV,062019Xim_F4_EV4,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_EV,EV,062019Xim_F4_EV5,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-C1,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW1,Fgf4,tbd,any,wt,NA,Control,NA,8,0,56h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW2,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW3,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW4,Fgf4,F4FL_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW5,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW6,Fgf4,F4FL_FL,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW7,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW8,Fgf4,F4FL_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW9,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW10,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EW,EW,070319Xim_F4_EW11,Fgf4,F4FL_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX1,Fgf4,tbd,any,wt,NA,Control,NA,8,0,56h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX2,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX3,Fgf4,F4FL_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX4,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX5,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX6,Fgf4,F4FL_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX7,Fgf4,F4FL_FL,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX8,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX9,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX10,Fgf4,tbd,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX11,Fgf4,F4FL_FL,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190703,20190715,070319Xim_F4_EX,EX,070319Xim_F4_EX12,Fgf4,F4FL_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190729,20190806,072919Xim_WT_FA,FA,072919Xim_WT_FA1,Fgf4,WT,any,wt,H2B-tdTomato,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190729,20190806,072919Xim_WT_FA,FA,072919Xim_WT_FA2,Fgf4,WT,any,wt,H2B-tdTomato,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190729,20190806,072919Xim_WT_FA,FA,072919Xim_WT_FA3,Fgf4,WT,any,wt,H2B-tdTomato,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190729,20190806,072919Xim_WT_FA,FA,072919Xim_WT_FA4,Fgf4,WT,any,wt,H2B-tdTomato,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190729,20190806,072919Xim_WT_FA,FA,072919Xim_WT_FA5,Fgf4,WT,any,wt,H2B-tdTomato,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190729,20190806,072919Xim_WT_FA,FA,072919Xim_WT_FA6,Fgf4,WT,any,wt,H2B-tdTomato,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190729,20190806,072919Xim_WT_FA,FA,072919Xim_WT_FA7,Fgf4,WT,any,wt,H2B-tdTomato,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190729,20190806,072919Xim_WT_FA,FA,072919Xim_WT_FA8,Fgf4,WT,any,wt,H2B-tdTomato,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190729,20190806,072919Xim_WT_FA,FA,072919Xim_WT_FA9,Fgf4,WT,any,wt,H2B-tdTomato,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB1,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB2,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB3,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB4,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,NS
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB5,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,NS
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB6,Fgf4,tbd,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB7,Fgf4,tbd,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB8,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB9,Fgf4,tbd,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB10,Fgf4,tbd,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FB,FB,072919Xim_F4_FB11,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,NS
20190729,20190806,072919Xim_F4_FC,FC,072919Xim_F4_FC1,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FC,FC,072919Xim_F4_FC2,Fgf4,tbd,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FC,FC,072919Xim_F4_FC3,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FC,FC,072919Xim_F4_FC4,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FC,FC,072919Xim_F4_FC5,Fgf4,tbd,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FC,FC,072919Xim_F4_FC6,Fgf4,tbd,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FC,FC,072919Xim_F4_FC7,Fgf4,tbd,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190729,20190806,072919Xim_F4_FC,FC,072919Xim_F4_FC8,Fgf4,F4_KO,any,wt,F105_GFP,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
